onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
15.501938598	3.0	Neg	encoding	48	0.74	0.7048458149779736	2.6923022890005086	0.38251504300023953	0	0	0
19.009921697	3.0	Neg	marking	48	0.74	0.7048458149779736	2.6923022890005086	0.38251504300023953	0	0	0
26.502116687	3.0	Neg	encoding	-44	0.28	0.31497797356828194	2.477509911999732	0.3940694999992047	0	0	0
31.510104539	3.0	Neg	marking	-44	0.28	0.31497797356828194	2.477509911999732	0.3940694999992047	0	0	0
40.002076609	3.0	Neg	encoding	-28	0.36	0.3744493392070485	2.0610787459991116	0.36896408800021163	0	0	0
44.010365926	3.0	Neg	marking	-28	0.36	0.3744493392070485	2.0610787459991116	0.36896408800021163	0	0	0
51.001600748	3.0	Neg	encoding	30	0.65	0.0	NaN	0.45326305700109515	0	0	0
54.510776836	3.0	Neg	marking	30	0.65	0.0	NaN	0.45326305700109515	1	0	0
62.001683856	3.0	Neg	encoding	96	0.98	0.9361233480176211	2.3761960609990638	0.3617165260002366	0	0	0
66.011201824	3.0	Neg	marking	96	0.98	0.9361233480176211	2.3761960609990638	0.3617165260002366	0	0	0
72.501947568	3.0	Neg	encoding	14	0.57	0.5594713656387665	1.860211769999296	0.3328754839985777	0	0	0
75.512841168	3.0	Neg	marking	14	0.57	0.5594713656387665	1.860211769999296	0.3328754839985777	0	0	0
85.502002472	3.0	Neg	encoding	-94	0.03	0.0	NaN	0.5857388859985804	0	1	0
92.325889884	3.0	Neg	marking	-94	0.03	0.0	NaN	0.5857388859985804	0	1	1
97.001767054	3.0	Neg	encoding	70	0.85	0.0	NaN	0.3512456080006814	0	0	0
100.011893833	3.0	Neg	marking	70	0.85	0.0	NaN	0.3512456080006814	1	0	0
106.002143488	3.0	Neg	encoding	-10	0.45	0.42731277533039647	2.044455819999712	0.33008239199989475	0	0	0
112.512345245	3.0	Neg	marking	-10	0.45	0.42731277533039647	2.044455819999712	0.33008239199989475	0	0	0
120.002392889	3.0	Neg	encoding	-86	0.07	0.15638766519823788	1.992664154000522	0.3329125109994493	0	0	0
