onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
17.001730047	3.0	Word	encoding	me	0.28	0.0	NaN	0.42345690399997693	0	0	0
20.014156084	3.0	Word	marking	me	0.28	0.0	NaN	0.42345690399997693	1	0	0
26.501830194	3.0	Word	encoding	am	0.65	0.0	NaN	0.37661014100012835	0	0	0
30.514218459	3.0	Word	marking	am	0.65	0.0	NaN	0.37661014100012835	1	0	0
38.00156614	3.0	Word	encoding	of	0.85	0.8436123348017621	2.4101228510007786	0.39874267500090355	0	0	0
41.514550771	3.0	Word	marking	of	0.85	0.8436123348017621	2.4101228510007786	0.39874267500090355	0	0	0
51.002276884	3.0	Word	encoding	by	0.21	0.21585903083700442	1.9617621460001828	0.31785644000046887	0	0	0
54.014914396	3.0	Word	marking	by	0.21	0.21585903083700442	1.9617621460001828	0.31785644000046887	0	0	0
61.001595529	3.0	Word	encoding	my	0.6	0.6189427312775331	2.309753343999546	0.35540468799990776	0	0	0
66.015333398	3.0	Word	marking	my	0.6	0.6189427312775331	2.309753343999546	0.35540468799990776	0	0	0
72.50174939	3.0	Word	encoding	ox	0.74	0.737885462555066	1.992849791999106	0.33701239899892244	0	0	0
77.015698729	3.0	Word	marking	ox	0.74	0.737885462555066	1.992849791999106	0.33701239899892244	0	0	0
83.001576711	3.0	Word	encoding	is	0.07	0.07709251101321586	2.6278277310011617	0.3836859610000829	0	0	0
90.015900338	3.0	Word	marking	is	0.07	0.07709251101321586	2.6278277310011617	0.3836859610000829	0	0	0
100.002826352	3.0	Word	encoding	we	0.03	0.0	NaN	0.37063370299983944	0	0	0
104.516279304	3.0	Word	marking	we	0.03	0.0	NaN	0.37063370299983944	1	0	0
112.002580296	3.0	Word	encoding	be	0.36	0.36784140969163	1.8120750880007108	0.39882983600000443	0	0	0
115.51663942	3.0	Word	marking	be	0.36	0.36784140969163	1.8120750880007108	0.39882983600000443	0	0	0
124.501878314	3.0	Word	encoding	it	0.57	0.579295154185022	2.426897150999139	0.7061850230002165	0	0	0
128.500461877	3.0	Word	marking	it	0.57	0.579295154185022	2.426897150999139	0.7061850230002165	0	0	0
136.001596747	3.0	Word	encoding	if	0.45	0.460352422907489	2.325727958999778	0.38438379599938344	0	0	0
139.500804743	3.0	Word	marking	if	0.45	0.460352422907489	2.325727958999778	0.38438379599938344	0	0	0
146.502315926	3.0	Word	encoding	or	0.9	0.8898678414096917	1.909581010999318	0.31573492600000463	0	0	0
152.501082443	3.0	Word	marking	or	0.9	0.8898678414096917	1.909581010999318	0.31573492600000463	0	0	0
161.001617951	3.0	Word	encoding	do	0.77	0.7709251101321586	2.5130047509992437	0.38072873999954027	0	0	0
166.501193977	3.0	Word	marking	do	0.77	0.7709251101321586	2.5130047509992437	0.38072873999954027	0	0	0
173.001524359	3.0	Word	encoding	as	0.98	0.0	NaN	0.378189322000253	0	1	0
179.501906893	3.0	Word	marking	as	0.98	0.0	NaN	0.378189322000253	0	1	0
186.501386509	3.0	Word	encoding	so	0.33	0.32158590308370044	2.110917332000099	0.3252114380011335	0	0	0
190.502079425	3.0	Word	marking	so	0.33	0.32158590308370044	2.110917332000099	0.3252114380011335	0	0	0
196.502231837	3.0	Word	encoding	he	0.11	0.0	NaN	0.28741612500016345	0	0	0
201.002500263	3.0	Word	marking	he	0.11	0.0	NaN	0.28741612500016345	1	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
216.002049416	3.0	Pos	encoding	45	0.45	0.44052863436123346	2.1257158579992392	0.31311443999948096	0	0	0
220.519624662	3.0	Pos	marking	45	0.45	0.44052863436123346	2.1257158579992392	0.31311443999948096	0	0	0
230.002181242	3.0	Pos	encoding	11	0.11	0.1762114537444934	2.4762309810012084	0.3371359749999101	0	0	0
