onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
18.00408504	3.0	Neg	encoding	-34	0.33	0.42731277533039647	2.650653128999693	0.3246581019993755	0	0	0
22.011491324	3.0	Neg	marking	-34	0.33	0.42731277533039647	2.650653128999693	0.3246581019993755	0	0	0
29.505085206	3.0	Neg	encoding	-94	0.03	0.09030837004405286	2.9646962189999613	0.3757785369998601	0	0	0
32.511669655	3.0	Neg	marking	-94	0.03	0.09030837004405286	2.9646962189999613	0.3757785369998601	0	0	0
39.504749051	3.0	Neg	encoding	48	0.74	0.0	NaN	0.40767628400044487	0	1	0
45.014547726	3.0	Neg	marking	48	0.74	0.0	NaN	0.40767628400044487	0	1	0
52.003831081	3.0	Neg	encoding	-78	0.11	0.0	NaN	0.37773179299983894	0	0	0
57.012120593	3.0	Neg	marking	-78	0.11	0.0	NaN	0.37773179299983894	1	0	0
65.502626092	3.0	Neg	encoding	-58	0.21	0.28193832599118945	2.392421545999241	0.3954836679995424	0	0	0
69.512783144	3.0	Neg	marking	-58	0.21	0.28193832599118945	2.392421545999241	0.3954836679995424	0	0	0
76.002768722	3.0	Neg	encoding	-28	0.36	0.0	NaN	0.3234223629997359	0	0	0
80.51299227	3.0	Neg	marking	-28	0.36	0.0	NaN	0.3234223629997359	1	0	0
87.002646647	3.0	Neg	encoding	54	0.77	0.0	NaN	0.4120367110008374	0	0	0
90.513380008	3.0	Neg	marking	54	0.77	0.0	NaN	0.4120367110008374	1	0	0
98.002703839	3.0	Neg	encoding	20	0.6	0.6057268722466961	1.8925883250003608	0.30429541500052437	0	0	0
102.51375825	3.0	Neg	marking	20	0.6	0.6057268722466961	1.8925883250003608	0.30429541500052437	0	0	0
112.503101824	3.0	Neg	encoding	30	0.65	0.0	NaN	0.3439224280000417	0	0	0
117.014175693	3.0	Neg	marking	30	0.65	0.0	NaN	0.3439224280000417	1	0	0
123.50276656	3.0	Neg	encoding	80	0.9	0.7841409691629956	1.710843826999735	0.29548687699934817	0	1	0
130.514378671	3.0	Neg	marking	80	0.9	0.7841409691629956	1.710843826999735	0.29548687699934817	0	1	0
138.002658668	3.0	Neg	encoding	-44	0.28	0.36784140969163	2.3425724680000712	0.3303453910002645	0	0	0
141.014782965	3.0	Neg	marking	-44	0.28	0.36784140969163	2.3425724680000712	0.3303453910002645	0	0	0
149.003188486	3.0	Neg	encoding	70	0.85	0.6718061674008811	2.5543722410002374	0.3439319589997467	0	1	0
155.502782905	3.0	Neg	marking	70	0.85	0.6718061674008811	2.5543722410002374	0.3439319589997467	0	1	0
161.504331338	3.0	Neg	encoding	-10	0.45	0.45374449339207046	2.3091997190003895	0.4444623319996026	0	0	0
165.515471355	3.0	Neg	marking	-10	0.45	0.45374449339207046	2.3091997190003895	0.4444623319996026	0	0	0
172.502770061	3.0	Neg	encoding	-86	0.07	0.2356828193832599	2.042815896999855	0.33651273699979356	0	1	0
176.015792972	3.0	Neg	marking	-86	0.07	0.2356828193832599	2.042815896999855	0.33651273699979356	0	1	0
182.003700202	3.0	Neg	encoding	96	0.98	0.9559471365638766	2.549702280999554	0.2902298629996949	0	0	0
185.515759125	3.0	Neg	marking	96	0.98	0.9559471365638766	2.549702280999554	0.2902298629996949	0	0	0
195.004808684	3.0	Neg	encoding	14	0.57	0.5726872246696035	2.360198465000394	0.35298716600027547	0	0	0
201.016236071	3.0	Neg	marking	14	0.57	0.5726872246696035	2.360198465000394	0.35298716600027547	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
217.006524813	3.0	Pos	encoding	33	0.33	0.36784140969163	2.0371523170006185	0.32074791800005187	0	0	0
221.550261378	3.0	Pos	marking	33	0.33	0.36784140969163	2.0371523170006185	0.32074791800005187	0	0	0
231.001657953	3.0	Pos	encoding	45	0.45	0.40748898678414097	2.2591615879991878	0.3034208659992146	0	0	0
238.000818048	3.0	Pos	marking	45	0.45	0.40748898678414097	2.2591615879991878	0.3034208659992146	0	0	0
245.001626264	3.0	Pos	encoding	3	0.03	0.0	NaN	0.29389809899930697	0	0	0
249.001173611	3.0	Pos	marking	3	0.03	0.0	NaN	0.29389809899930697	1	0	0
256.00369577	3.0	Pos	encoding	98	0.98	0.9889867841409692	2.545002459999523	0.3070210659998338	0	0	0
259.001288558	3.0	Pos	marking	98	0.98	0.9889867841409692	2.545002459999523	0.3070210659998338	0	0	0
268.002465869	3.0	Pos	encoding	90	0.9	0.8766519823788547	2.109047853999982	0.3304168579998077	0	0	0
271.001795214	3.0	Pos	marking	90	0.9	0.8766519823788547	2.109047853999982	0.3304168579998077	0	0	0
277.502381595	3.0	Pos	encoding	65	0.65	0.6585903083700441	2.8116549480000685	0.31141375199968024	0	0	0
282.001936445	3.0	Pos	marking	65	0.65	0.6585903083700441	2.8116549480000685	0.31141375199968024	0	0	0
290.002263427	3.0	Pos	encoding	7	0.07	0.12334801762114538	2.811799680999684	0.35016317299960065	0	0	0
293.50223469	3.0	Pos	marking	7	0.07	0.12334801762114538	2.811799680999684	0.35016317299960065	0	0	0
301.00256662	3.0	Pos	encoding	28	0.28	0.2356828193832599	2.461018840000179	0.2814208810004857	0	0	0
305.502550492	3.0	Pos	marking	28	0.28	0.2356828193832599	2.461018840000179	0.2814208810004857	0	0	0
313.002998491	3.0	Pos	encoding	74	0.74	0.0	NaN	0.2740933220002262	0	0	0
319.50314922	3.0	Pos	marking	74	0.74	0.0	NaN	0.2740933220002262	1	0	0
