onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
17.002359195	3.0	Pos	encoding	11	0.11	0.0	NaN	0.3723963410002398	0	0	0
20.000705991	3.0	Pos	marking	11	0.11	0.0	NaN	0.3723963410002398	1	0	0
26.001165132	3.0	Pos	encoding	28	0.28	0.2753303964757709	2.291479046999484	0.3571216939999431	0	0	0
33.001059257	3.0	Pos	marking	28	0.28	0.2753303964757709	2.291479046999484	0.3571216939999431	0	0	0
40.501773754	3.0	Pos	encoding	45	0.45	0.44052863436123346	2.2594166179997046	0.33430342599967844	0	0	0
44.501387778	3.0	Pos	marking	45	0.45	0.44052863436123346	2.2594166179997046	0.33430342599967844	0	0	0
53.000992066	3.0	Pos	encoding	98	0.98	0.9493392070484582	2.5957618840002397	0.3441131529998529	0	0	0
57.00172937	3.0	Pos	marking	98	0.98	0.9493392070484582	2.5957618840002397	0.3441131529998529	0	0	0
63.501027631	3.0	Pos	encoding	77	0.77	0.6453744493392071	1.7589938649998658	0.29051838899977156	0	1	0
69.502228721	3.0	Pos	marking	77	0.77	0.6453744493392071	1.7589938649998658	0.29051838899977156	0	1	0
78.501494428	3.0	Pos	encoding	90	0.9	0.8832599118942731	2.612230716999875	0.31231042299987166	0	0	0
83.002442323	3.0	Pos	marking	90	0.9	0.8832599118942731	2.612230716999875	0.31231042299987166	0	0	0
90.001792283	3.0	Pos	encoding	36	0.36	0.0	NaN	0.3030175070007317	0	1	0
94.50275892	3.0	Pos	marking	36	0.36	0.0	NaN	0.3030175070007317	0	1	0
101.500956085	3.0	Pos	encoding	21	0.21	0.2687224669603524	2.1952664749996984	0.31836517800002184	0	0	0
106.503115944	3.0	Pos	marking	21	0.21	0.2687224669603524	2.1952664749996984	0.31836517800002184	0	0	0
114.001150032	3.0	Pos	encoding	74	0.74	0.698237885462555	2.4790337379999983	0.372426631000053	0	0	0
117.503375592	3.0	Pos	marking	74	0.74	0.698237885462555	2.4790337379999983	0.372426631000053	0	0	0
124.501191928	3.0	Pos	encoding	57	0.57	0.552863436123348	2.7927046289996724	0.30988629900002707	0	0	0
128.003833442	3.0	Pos	marking	57	0.57	0.552863436123348	2.7927046289996724	0.30988629900002707	0	0	0
135.502563875	3.0	Pos	encoding	60	0.6	0.5925110132158591	2.025514455999655	0.3766299179997077	0	0	0
138.504139314	3.0	Pos	marking	60	0.6	0.5925110132158591	2.025514455999655	0.3766299179997077	0	0	0
