onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
452.013872571	3.0	Neg	marking	-86	0.07	0.0	NaN	0.7438934210003936	1	0	0
460.502354312	3.0	Neg	encoding	20	0.6	0.6255506607929515	1.828698250999878	0.3401900780008873	0	0	0
465.01408387	3.0	Neg	marking	20	0.6	0.6255506607929515	1.828698250999878	0.3401900780008873	0	0	0
472.000962954	3.0	Neg	encoding	70	0.85	0.76431718061674	2.078505089000828	0.3782204700000875	0	0	0
476.01435935	3.0	Neg	marking	70	0.85	0.76431718061674	2.078505089000828	0.3782204700000875	0	0	0
483.002412095	3.0	Neg	encoding	14	0.57	0.5925110132158591	1.875865624000653	0.41941199299981236	0	0	0
487.014796939	3.0	Neg	marking	14	0.57	0.5925110132158591	1.875865624000653	0.41941199299981236	0	0	0
496.00152669	3.0	Neg	encoding	48	0.74	0.737885462555066	2.1924357949992554	0.5291243430001487	0	0	0
499.015118905	3.0	Neg	marking	48	0.74	0.737885462555066	2.1924357949992554	0.5291243430001487	0	0	0
509.002266645	3.0	Neg	encoding	-94	0.03	0.030837004405286344	1.8046133939988067	0.3683242909992259	0	0	0
512.515467976	3.0	Neg	marking	-94	0.03	0.030837004405286344	1.8046133939988067	0.3683242909992259	0	0	0
522.001571339	3.0	Neg	encoding	-78	0.11	0.0	NaN	0.40827387900026224	0	0	0
525.015874999	3.0	Neg	marking	-78	0.11	0.0	NaN	0.40827387900026224	1	0	0
532.501679563	3.0	Neg	encoding	54	0.77	0.7312775330396476	2.145606947999113	0.35104978299932554	0	0	0
537.016031481	3.0	Neg	marking	54	0.77	0.7312775330396476	2.145606947999113	0.35104978299932554	0	0	0
544.501204848	3.0	Neg	encoding	-28	0.36	0.36123348017621143	2.623735883998961	0.3303983839996363	0	0	0
551.516408295	3.0	Neg	marking	-28	0.36	0.36123348017621143	2.623735883998961	0.3303983839996363	0	0	0
557.501702513	3.0	Neg	encoding	-34	0.33	0.32158590308370044	2.2756635419991653	0.33212087399988377	0	0	0
563.516886311	3.0	Neg	marking	-34	0.33	0.32158590308370044	2.2756635419991653	0.33212087399988377	0	0	0
569.502468226	3.0	Neg	encoding	-10	0.45	0.4008810572687225	2.0788816639997094	0.6080713379997178	0	0	0
573.000333937	3.0	Neg	marking	-10	0.45	0.4008810572687225	2.0788816639997094	0.6080713379997178	0	0	0
579.502207126	3.0	Neg	encoding	96	0.98	0.9559471365638766	2.3787583810008073	0.34441019400037476	0	0	0
586.000512617	3.0	Neg	marking	96	0.98	0.9559471365638766	2.3787583810008073	0.34441019400037476	0	0	0
592.501410682	3.0	Neg	encoding	-58	0.21	0.2356828193832599	2.459249108000222	0.49416943899996113	0	0	0
597.001030672	3.0	Neg	marking	-58	0.21	0.2356828193832599	2.459249108000222	0.49416943899996113	0	0	0
