onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
257.500203712	3.0	Word	marking	it	0.77	0.7841409691629956	2.3286073869985557	0.35105146699970646	0	0	0
266.000927135	3.0	Word	encoding	is	0.6	0.5991189427312775	1.5451368670001102	0.37166573899958166	0	0	0
271.000557552	3.0	Word	marking	is	0.6	0.5991189427312775	1.5451368670001102	0.37166573899958166	0	0	0
277.501087437	3.0	Word	encoding	or	0.45	0.45374449339207046	1.529392469999948	0.4062990969996463	0	0	0
282.000722902	3.0	Word	marking	or	0.45	0.45374449339207046	1.529392469999948	0.4062990969996463	0	0	0
289.002008381	3.0	Word	encoding	so	0.07	0.07709251101321586	2.0093281450008362	0.3514419640014239	0	0	0
295.001395121	3.0	Word	marking	so	0.07	0.07709251101321586	2.0093281450008362	0.3514419640014239	0	0	0
301.501861982	3.0	Word	encoding	me	0.65	0.6519823788546255	2.0096403259994986	0.4581082189997687	0	0	0
304.501702985	3.0	Word	marking	me	0.65	0.6519823788546255	2.0096403259994986	0.4581082189997687	0	0	0
312.000955659	3.0	Word	encoding	of	0.36	0.34801762114537443	1.9108419740005047	0.4940082840003015	0	0	0
315.001913631	3.0	Word	marking	of	0.36	0.34801762114537443	1.9108419740005047	0.4940082840003015	0	0	0
322.00229485	3.0	Word	encoding	do	0.11	0.0	NaN	0.48746479699912015	0	0	0
326.002272762	3.0	Word	marking	do	0.11	0.0	NaN	0.48746479699912015	1	0	0
332.00171512	3.0	Word	encoding	as	0.03	0.024229074889867842	1.8293677759993443	0.40932852500009176	0	0	0
336.502452241	3.0	Word	marking	as	0.03	0.024229074889867842	1.8293677759993443	0.40932852500009176	0	0	0
344.501880674	3.0	Word	encoding	by	0.28	0.28193832599118945	1.929227393000474	0.3863195510002697	0	0	0
348.002648981	3.0	Word	marking	by	0.28	0.28193832599118945	1.929227393000474	0.3863195510002697	0	0	0
357.001980035	3.0	Word	encoding	we	0.33	0.0	NaN	0.39197265799884917	0	0	0
360.50306651	3.0	Word	marking	we	0.33	0.0	NaN	0.39197265799884917	1	0	0
367.501814085	3.0	Word	encoding	am	0.9	0.9096916299559471	2.062568671999543	0.2874410429994896	0	0	0
374.003511057	3.0	Word	marking	am	0.9	0.9096916299559471	2.062568671999543	0.2874410429994896	0	0	0
380.50130345	3.0	Word	encoding	be	0.85	0.8568281938325991	2.162112828998943	0.7666418560002057	0	0	0
384.503798542	3.0	Word	marking	be	0.85	0.8568281938325991	2.162112828998943	0.7666418560002057	0	0	0
394.501830672	3.0	Word	encoding	if	0.57	0.5726872246696035	1.961786249999932	0.3956409779984824	0	0	0
399.004202514	3.0	Word	marking	if	0.57	0.5726872246696035	1.961786249999932	0.3956409779984824	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
414.500810636	3.0	Pos	encoding	98	0.98	1.0	2.0199849990003713	0.3476807299994107	0	0	0
418.504887796	3.0	Pos	marking	98	0.98	1.0	2.0199849990003713	0.3476807299994107	0	0	0
425.50204785	3.0	Pos	encoding	77	0.77	0.7775330396475771	2.243642233001083	0.29170283600069524	0	0	0
431.505056938	3.0	Pos	marking	77	0.77	0.7775330396475771	2.243642233001083	0.29170283600069524	0	0	0
438.001690601	3.0	Pos	encoding	74	0.74	0.7709251101321586	1.7924723810010619	0.3749517760006711	0	0	0
442.005566463	3.0	Pos	marking	74	0.74	0.7709251101321586	1.7924723810010619	0.3749517760006711	0	0	0
449.001146437	3.0	Pos	encoding	65	0.65	0.0	NaN	0.4464745929999481	0	0	0
452.005719562	3.0	Pos	marking	65	0.65	0.0	NaN	0.4464745929999481	1	0	0
459.501780069	3.0	Pos	encoding	21	0.21	0.14977973568281938	2.42909932800103	0.45489850100057083	0	0	0
463.005947369	3.0	Pos	marking	21	0.21	0.14977973568281938	2.42909932800103	0.45489850100057083	0	0	0
469.501923212	3.0	Pos	encoding	33	0.33	0.30837004405286345	2.446178565000082	0.475448929999402	0	0	0
473.50627518	3.0	Pos	marking	33	0.33	0.30837004405286345	2.446178565000082	0.475448929999402	0	0	0
480.501199244	3.0	Pos	encoding	85	0.85	0.0	NaN	0.3999006329995609	0	0	0
485.006660016	3.0	Pos	marking	85	0.85	0.0	NaN	0.3999006329995609	1	0	0
492.501678272	3.0	Pos	encoding	3	0.03	0.0	NaN	0.30963221799902385	0	0	0
497.506950465	3.0	Pos	marking	3	0.03	0.0	NaN	0.30963221799902385	1	0	0
505.001016693	3.0	Pos	encoding	60	0.6	0.5859030837004405	1.856344475001606	0.5055500360012957	0	0	0
508.007252064	3.0	Pos	marking	60	0.6	0.5859030837004405	1.856344475001606	0.5055500360012957	0	0	0
514.001713135	3.0	Pos	encoding	57	0.57	0.0	NaN	0.3638762470000074	0	0	0
519.507671748	3.0	Pos	marking	57	0.57	0.0	NaN	0.3638762470000074	1	0	0
528.500998212	3.0	Pos	encoding	7	0.07	0.09030837004405286	2.258715387999473	0.4263701689997106	0	0	0
532.00804154	3.0	Pos	marking	7	0.07	0.09030837004405286	2.258715387999473	0.4263701689997106	0	0	0
538.001806946	3.0	Pos	encoding	90	0.9	0.8634361233480177	2.2119367780014727	0.38638761100082775	0	0	0
545.041570113	3.0	Pos	marking	90	0.9	0.8634361233480177	2.2119367780014727	0.38638761100082775	0	0	0
553.502099767	3.0	Pos	encoding	45	0.45	0.43392070484581496	1.8954896129998815	0.4018104480001057	0	0	0
560.008688214	3.0	Pos	marking	45	0.45	0.43392070484581496	1.8954896129998815	0.4018104480001057	0	0	0
566.501280704	3.0	Pos	encoding	28	0.28	0.28854625550660795	2.3254913960008707	0.4443514890008373	0	0	0
570.009088278	3.0	Pos	marking	28	0.28	0.28854625550660795	2.3254913960008707	0.4443514890008373	0	0	0
580.0011036	3.0	Pos	encoding	11	0.11	0.1299559471365639	2.0107622190007532	0.37500550799995835	0	0	0
584.509331693	3.0	Pos	marking	11	0.11	0.1299559471365639	2.0107622190007532	0.37500550799995835	0	0	0
592.50223301	3.0	Pos	encoding	36	0.36	0.28193832599118945	2.459366154000236	0.35975605999919935	0	0	0
597.009842485	3.0	Pos	marking	36	0.36	0.28193832599118945	2.459366154000236	0.35975605999919935	0	0	0
