onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
329.001570642	3.0	Neg	encoding	-34	0.33	0.381057268722467	2.1428019239992864	0.5380094310003187	0	0	0
333.015540949	3.0	Neg	marking	-34	0.33	0.381057268722467	2.1428019239992864	0.5380094310003187	0	0	0
339.000900048	3.0	Neg	encoding	-28	0.36	0.0	NaN	0.6790529919999244	0	0	0
342.015798175	3.0	Neg	marking	-28	0.36	0.0	NaN	0.6790529919999244	1	0	0
352.00221606	3.0	Neg	encoding	-58	0.21	0.30176211453744495	1.859089755000241	0.3451753000008466	0	0	0
356.51626513	3.0	Neg	marking	-58	0.21	0.30176211453744495	1.859089755000241	0.3451753000008466	0	0	0
362.500869086	3.0	Neg	encoding	20	0.6	0.579295154185022	1.775819884000157	0.5268832790006854	0	0	0
366.016510789	3.0	Neg	marking	20	0.6	0.579295154185022	1.775819884000157	0.5268832790006854	0	0	0
373.001178933	3.0	Neg	encoding	80	0.9	0.0	NaN	0.38336559100025625	0	0	0
376.516751657	3.0	Neg	marking	80	0.9	0.0	NaN	0.38336559100025625	1	0	0
385.000883608	3.0	Neg	encoding	-86	0.07	0.07709251101321586	2.3628382930000953	0.625281262999124	0	0	0
388.500329072	3.0	Neg	marking	-86	0.07	0.07709251101321586	2.3628382930000953	0.625281262999124	0	0	0
395.000860332	3.0	Neg	encoding	-78	0.11	0.0	NaN	0.47453677500016056	0	0	0
399.000596512	3.0	Neg	marking	-78	0.11	0.0	NaN	0.47453677500016056	1	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
412.001320406	3.0	Word	encoding	do	0.98	0.9757709251101322	2.3095133429997077	0.5062345040005312	0	0	0
416.501301741	3.0	Word	marking	do	0.98	0.9757709251101322	2.3095133429997077	0.5062345040005312	0	0	0
423.001495007	3.0	Word	encoding	it	0.11	0.11013215859030837	2.675842656999521	0.544025466999301	0	0	0
428.001530814	3.0	Word	marking	it	0.11	0.11013215859030837	2.675842656999521	0.544025466999301	0	0	0
438.000879205	3.0	Word	encoding	am	0.85	0.8436123348017621	2.1619605150008283	0.44629874500060396	0	0	0
442.501801972	3.0	Word	marking	am	0.85	0.8436123348017621	2.1619605150008283	0.44629874500060396	0	0	0
450.00203197	3.0	Word	encoding	ox	0.33	0.33480176211453744	2.2091060869988723	0.8471892990000924	0	0	0
453.50231776	3.0	Word	marking	ox	0.33	0.33480176211453744	2.2091060869988723	0.8471892990000924	0	0	0
462.001633831	3.0	Word	encoding	by	0.6	0.5925110132158591	1.5758256219996838	0.4357610890001524	0	0	0
469.002724702	3.0	Word	marking	by	0.6	0.5925110132158591	1.5758256219996838	0.4357610890001524	0	0	0
476.002047073	3.0	Word	encoding	as	0.07	0.0	NaN	0.5975433650000923	0	0	0
479.503018603	3.0	Word	marking	as	0.07	0.0	NaN	0.5975433650000923	1	0	0
488.501572016	3.0	Word	encoding	he	0.9	0.0	NaN	0.3831282230003126	0	0	0
494.00339543	3.0	Word	marking	he	0.9	0.0	NaN	0.3831282230003126	1	0	0
500.001321883	3.0	Word	encoding	or	0.21	0.2026431718061674	2.2839311359985004	0.5385334759994294	0	0	0
503.003690579	3.0	Word	marking	or	0.21	0.2026431718061674	2.2839311359985004	0.5385334759994294	0	0	0
510.502395878	3.0	Word	encoding	my	0.74	0.737885462555066	2.4290604119996715	0.5203664840009878	0	0	0
514.503811142	3.0	Word	marking	my	0.74	0.737885462555066	2.4290604119996715	0.5203664840009878	0	0	0
522.002023348	3.0	Word	encoding	be	0.57	0.579295154185022	1.811249491000126	0.43338060499991116	0	0	0
528.504202289	3.0	Word	marking	be	0.57	0.579295154185022	1.811249491000126	0.43338060499991116	0	0	0
536.501149049	3.0	Word	encoding	if	0.03	0.030837004405286344	2.3282891170001676	0.6052187149998645	0	0	0
541.004578838	3.0	Word	marking	if	0.03	0.030837004405286344	2.3282891170001676	0.6052187149998645	0	0	0
550.501037432	3.0	Word	encoding	me	0.77	0.7577092511013216	2.2608212849991105	0.6207017499982612	0	0	0
554.004952848	3.0	Word	marking	me	0.77	0.7577092511013216	2.2608212849991105	0.6207017499982612	0	0	0
560.501543983	3.0	Word	encoding	is	0.65	0.0	NaN	0.6980952819994855	0	0	0
564.505428368	3.0	Word	marking	is	0.65	0.0	NaN	0.6980952819994855	1	0	0
571.00104997	3.0	Word	encoding	we	0.36	0.0	NaN	0.5848023320013453	0	0	0
577.00575566	3.0	Word	marking	we	0.36	0.0	NaN	0.5848023320013453	1	0	0
583.002137888	3.0	Word	encoding	of	0.45	0.43392070484581496	2.0262990680002986	0.6718975660005526	0	0	0
586.005946503	3.0	Word	marking	of	0.45	0.43392070484581496	2.0262990680002986	0.6718975660005526	0	0	0
593.001779935	3.0	Word	encoding	so	0.28	0.29515418502202645	2.475788293999358	0.6562237729995104	0	0	0
597.006307572	3.0	Word	marking	so	0.28	0.29515418502202645	2.475788293999358	0.6562237729995104	0	0	0
