onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
15.003977809	3.0	Word	encoding	it	0.74	0.0	NaN	0.4083140800030378	0	0	0
21.011785573	3.0	Word	marking	it	0.74	0.0	NaN	0.4083140800030378	1	0	0
29.0011585	3.0	Word	encoding	my	0.11	0.10352422907488987	2.109456402999058	0.4218358319994877	0	0	0
33.512151315	3.0	Word	marking	my	0.11	0.10352422907488987	2.109456402999058	0.4218358319994877	0	0	0
40.501598057	3.0	Word	encoding	ox	0.6	0.5991189427312775	1.7953362429980189	0.4279818909999449	0	0	0
45.012385984	3.0	Word	marking	ox	0.6	0.5991189427312775	1.7953362429980189	0.4279818909999449	0	0	0
51.002767163	3.0	Word	encoding	me	0.85	0.8436123348017621	2.2792948540009093	0.49334908699893276	0	0	0
55.012573254	3.0	Word	marking	me	0.85	0.8436123348017621	2.2792948540009093	0.49334908699893276	0	0	0
62.501559298	3.0	Word	encoding	if	0.21	0.2092511013215859	2.444452678999369	0.450858406999032	0	0	0
67.512889585	3.0	Word	marking	if	0.21	0.2092511013215859	2.444452678999369	0.450858406999032	0	0	0
74.001875198	3.0	Word	encoding	he	0.9	0.8964757709251101	2.3761305669977446	0.42060949399819947	0	0	0
78.013283837	3.0	Word	marking	he	0.9	0.8964757709251101	2.3761305669977446	0.42060949399819947	0	0	0
88.002449651	3.0	Word	encoding	or	0.36	0.34801762114537443	2.061946711000928	0.5757674280030187	0	0	0
92.013589822	3.0	Word	marking	or	0.36	0.34801762114537443	2.061946711000928	0.5757674280030187	0	0	0
98.501407302	3.0	Word	encoding	is	0.65	0.6585903083700441	2.2116036679981335	0.48914287200022954	0	0	0
102.013822578	3.0	Word	marking	is	0.65	0.6585903083700441	2.2116036679981335	0.48914287200022954	0	0	0
111.001369586	3.0	Word	encoding	we	0.57	0.579295154185022	1.726075786002184	0.36275486500016996	0	0	0
118.014306045	3.0	Word	marking	we	0.57	0.579295154185022	1.726075786002184	0.36275486500016996	0	0	0
125.001151162	3.0	Word	encoding	do	0.77	0.76431718061674	2.276037188999908	0.47345471600056044	0	0	0
128.514581401	3.0	Word	marking	do	0.77	0.76431718061674	2.276037188999908	0.47345471600056044	0	0	0
137.002586825	3.0	Word	encoding	am	0.45	0.43392070484581496	1.693013919000805	0.42322419700212777	0	0	0
140.514883235	3.0	Word	marking	am	0.45	0.43392070484581496	1.693013919000805	0.42322419700212777	0	0	0
148.001987253	3.0	Word	encoding	as	0.07	0.0	NaN	0.4052857379974739	0	0	0
152.515159865	3.0	Word	marking	as	0.07	0.0	NaN	0.4052857379974739	1	0	0
160.00305333	3.0	Word	encoding	be	0.03	0.0	NaN	0.47697951199734234	0	0	0
166.515498511	3.0	Word	marking	be	0.03	0.0	NaN	0.47697951199734234	1	0	0
173.501164843	3.0	Word	encoding	by	0.33	0.32158590308370044	1.892726809001033	0.6422395410008903	0	0	0
176.515847925	3.0	Word	marking	by	0.33	0.32158590308370044	1.892726809001033	0.6422395410008903	0	0	0
186.002099408	3.0	Word	encoding	so	0.98	0.0	NaN	0.40286777800065465	0	0	0
189.01614002	3.0	Word	marking	so	0.98	0.0	NaN	0.40286777800065465	1	0	0
195.502922565	3.0	Word	encoding	of	0.28	0.28854625550660795	2.294617005998589	0.5965183330008585	0	0	0
201.016407162	3.0	Word	marking	of	0.28	0.28854625550660795	2.294617005998589	0.5965183330008585	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
216.50162129	3.0	Neg	encoding	-44	0.28	0.28193832599118945	1.8109180829997058	0.5003841950019705	0	0	0
220.500221156	3.0	Neg	marking	-44	0.28	0.28193832599118945	1.8109180829997058	0.5003841950019705	0	0	0
227.001931789	3.0	Neg	encoding	80	0.9	0.0	NaN	0.4426532719990064	0	0	0
230.000372704	3.0	Neg	marking	80	0.9	0.0	NaN	0.4426532719990064	1	0	0
237.501442314	3.0	Neg	encoding	54	0.77	0.751101321585903	2.2093903999993927	0.41499683700021706	0	0	0
241.000807513	3.0	Neg	marking	54	0.77	0.751101321585903	2.2093903999993927	0.41499683700021706	0	0	0
248.502599433	3.0	Neg	encoding	-34	0.33	0.34801762114537443	1.742652242002805	0.4626692620004178	0	0	0
252.501140434	3.0	Neg	marking	-34	0.33	0.34801762114537443	1.742652242002805	0.4626692620004178	0	0	0
259.001523564	3.0	Neg	encoding	96	0.98	0.9427312775330396	1.8591021489992272	0.42338483299681684	0	0	0
263.501390224	3.0	Neg	marking	96	0.98	0.9427312775330396	1.8591021489992272	0.42338483299681684	0	0	0
270.002062595	3.0	Neg	encoding	-86	0.07	0.14317180616740088	2.0259275900025386	0.3850450770005409	0	0	0
275.501708459	3.0	Neg	marking	-86	0.07	0.14317180616740088	2.0259275900025386	0.3850450770005409	0	0	0
285.502563256	3.0	Neg	encoding	48	0.74	0.0	NaN	0.44059547299912083	0	0	0
290.502084433	3.0	Neg	marking	48	0.74	0.0	NaN	0.44059547299912083	1	0	0
297.502642221	3.0	Neg	encoding	-94	0.03	0.05066079295154185	1.8756401969985745	0.4262303819996305	0	0	0
304.002474217	3.0	Neg	marking	-94	0.03	0.05066079295154185	1.8756401969985745	0.4262303819996305	0	0	0
311.002574669	3.0	Neg	encoding	30	0.65	0.0	NaN	0.6461719750004704	0	0	0
314.502732028	3.0	Neg	marking	30	0.65	0.0	NaN	0.6461719750004704	1	0	0
323.003093994	3.0	Neg	encoding	-10	0.45	0.0	NaN	0.4055977099997108	0	0	0
330.003107096	3.0	Neg	marking	-10	0.45	0.0	NaN	0.4055977099997108	1	0	0
339.001824367	3.0	Neg	encoding	-28	0.36	0.35462555066079293	2.209210600998631	0.4974084130008123	0	0	0
343.503462895	3.0	Neg	marking	-28	0.36	0.35462555066079293	2.209210600998631	0.4974084130008123	0	0	0
349.503572087	3.0	Neg	encoding	-58	0.21	0.30176211453744495	2.1759865280000668	0.5891157290025149	0	0	0
352.503692512	3.0	Neg	marking	-58	0.21	0.30176211453744495	2.1759865280000668	0.5891157290025149	0	0	0
360.003074981	3.0	Neg	encoding	20	0.6	0.6651982378854625	2.0258784259967797	0.3526859279991186	0	0	0
366.004054661	3.0	Neg	marking	20	0.6	0.6651982378854625	2.0258784259967797	0.3526859279991186	0	0	0
373.00137018	3.0	Neg	encoding	-78	0.11	0.2422907488986784	2.092532916998607	0.403568361998623	0	1	0
377.504280054	3.0	Neg	marking	-78	0.11	0.2422907488986784	2.092532916998607	0.403568361998623	0	1	0
385.501479056	3.0	Neg	encoding	70	0.85	0.7907488986784141	2.242375860998436	0.3900858019987936	0	0	0
389.004640601	3.0	Neg	marking	70	0.85	0.7907488986784141	2.242375860998436	0.3900858019987936	0	0	0
395.002762391	3.0	Neg	encoding	14	0.57	0.579295154185022	2.228039047000493	0.390848538998398	0	0	0
399.004824869	3.0	Neg	marking	14	0.57	0.579295154185022	2.228039047000493	0.390848538998398	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
412.002284192	3.0	Pos	encoding	33	0.33	0.34140969162995594	1.6593108089982707	0.3954593339985877	0	0	0
415.005296165	3.0	Pos	marking	33	0.33	0.34140969162995594	1.6593108089982707	0.3954593339985877	0	0	0
423.502633006	3.0	Pos	encoding	65	0.65	0.0	NaN	0.43613685299715144	0	0	0
427.50563178	3.0	Pos	marking	65	0.65	0.0	NaN	0.43613685299715144	1	0	0
433.501714836	3.0	Pos	encoding	98	0.98	0.9559471365638766	2.2925164939988463	0.4578947089976282	0	0	0
439.00592857	3.0	Pos	marking	98	0.98	0.9559471365638766	2.2925164939988463	0.4578947089976282	0	0	0
446.502024507	3.0	Pos	encoding	7	0.07	0.07709251101321586	2.075620767001965	0.3614118180012156	0	0	0
453.006276555	3.0	Pos	marking	7	0.07	0.07709251101321586	2.075620767001965	0.3614118180012156	0	0	0
460.002018273	3.0	Pos	encoding	21	0.21	0.2488986784140969	2.2285252420006145	0.5087212010002986	0	0	0
464.506513156	3.0	Pos	marking	21	0.21	0.2488986784140969	2.2285252420006145	0.5087212010002986	0	0	0
472.003039164	3.0	Pos	encoding	90	0.9	0.8964757709251101	2.3258016239997232	0.5549640719982563	0	0	0
475.006847105	3.0	Pos	marking	90	0.9	0.8964757709251101	2.3258016239997232	0.5549640719982563	0	0	0
481.001854744	3.0	Pos	encoding	74	0.74	0.0	NaN	0.39758772600180237	0	0	0
487.007149395	3.0	Pos	marking	74	0.74	0.0	NaN	0.39758772600180237	1	0	0
495.001274532	3.0	Pos	encoding	85	0.85	0.8436123348017621	2.909282244003407	0.4483812150028825	0	0	0
499.507483595	3.0	Pos	marking	85	0.85	0.8436123348017621	2.909282244003407	0.4483812150028825	0	0	0
506.001480156	3.0	Pos	encoding	45	0.45	0.0	NaN	0.47397338199880323	0	0	0
511.007769545	3.0	Pos	marking	45	0.45	0.0	NaN	0.47397338199880323	1	0	0
517.50135982	3.0	Pos	encoding	36	0.36	0.0	NaN	0.47262023700022837	0	0	0
522.008064711	3.0	Pos	marking	36	0.36	0.0	NaN	0.47262023700022837	1	0	0
529.501432128	3.0	Pos	encoding	57	0.57	0.552863436123348	1.7924139170027047	0.47929233300237684	0	0	0
536.50842553	3.0	Pos	marking	57	0.57	0.552863436123348	1.7924139170027047	0.47929233300237684	0	0	0
543.502375439	3.0	Pos	encoding	28	0.28	0.29515418502202645	2.2590649029989436	0.5879913630014926	0	0	0
547.008712195	3.0	Pos	marking	28	0.28	0.29515418502202645	2.2590649029989436	0.5879913630014926	0	0	0
556.503130282	3.0	Pos	encoding	3	0.03	0.06387665198237885	2.4447018030004983	0.5376877149974462	0	0	0
560.508990997	3.0	Pos	marking	3	0.03	0.06387665198237885	2.4447018030004983	0.5376877149974462	0	0	0
569.502946601	3.0	Pos	encoding	60	0.6	0.6057268722466961	2.1424207480013138	0.5184231050006929	0	0	0
573.009371809	3.0	Pos	marking	60	0.6	0.6057268722466961	2.1424207480013138	0.5184231050006929	0	0	0
579.503440759	3.0	Pos	encoding	11	0.11	0.16299559471365638	1.925878529997135	0.4150690599999507	0	0	0
583.009633455	3.0	Pos	marking	11	0.11	0.16299559471365638	1.925878529997135	0.4150690599999507	0	0	0
593.003398704	3.0	Pos	encoding	77	0.77	0.711453744493392	2.1591275770006177	0.41886245099885855	0	0	0
597.009969693	3.0	Pos	marking	77	0.77	0.711453744493392	2.1591275770006177	0.41886245099885855	0	0	0
