onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
201.007077026	3.0	Neg	marking	96	0.98	0.9823788546255506	2.445189138999922	0.41981668299922603	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
214.501147645	3.0	Word	encoding	do	0.77	0.76431718061674	2.7263764180006547	0.549022169001546	0	0	0
219.007700777	3.0	Word	marking	do	0.77	0.76431718061674	2.7263764180006547	0.549022169001546	0	0	0
226.0010171	3.0	Word	encoding	me	0.07	0.0	NaN	0.4725138869998773	0	0	0
232.007810751	3.0	Word	marking	me	0.07	0.0	NaN	0.4725138869998773	1	0	0
239.501058386	3.0	Word	encoding	am	0.11	0.10352422907488987	2.6593430350003473	0.4010129540001799	0	0	0
243.008362611	3.0	Word	marking	am	0.11	0.10352422907488987	2.6593430350003473	0.4010129540001799	0	0	0
249.501282447	3.0	Word	encoding	he	0.33	0.0	NaN	0.6624956369996653	0	0	0
253.008275457	3.0	Word	marking	he	0.33	0.0	NaN	0.6624956369996653	1	0	0
260.000872922	3.0	Word	encoding	as	0.03	0.030837004405286344	2.2593322829998215	0.41445139899951755	0	0	0
264.508934533	3.0	Word	marking	as	0.03	0.030837004405286344	2.2593322829998215	0.41445139899951755	0	0	0
271.001450324	3.0	Word	encoding	ox	0.6	0.5991189427312775	1.9946019960007106	0.6334643160007545	0	0	0
276.52567247	3.0	Word	marking	ox	0.6	0.5991189427312775	1.9946019960007106	0.6334643160007545	0	0	0
282.502579437	3.0	Word	encoding	is	0.85	0.0	NaN	0.6407260550004139	0	1	0
285.509295641	3.0	Word	marking	is	0.85	0.0	NaN	0.6407260550004139	0	1	0
293.001347523	3.0	Word	encoding	by	0.9	0.8964757709251101	2.7925023659990984	0.39564992299892765	0	0	0
298.009823537	3.0	Word	marking	by	0.9	0.8964757709251101	2.7925023659990984	0.39564992299892765	0	0	0
306.001284062	3.0	Word	encoding	so	0.57	0.0	NaN	0.4639111819997197	0	0	0
312.543522036	3.0	Word	marking	so	0.57	0.0	NaN	0.4639111819997197	1	0	0
318.50133695	3.0	Word	encoding	if	0.74	0.7312775330396476	2.562964187000034	0.5742090520016063	0	0	0
322.510189551	3.0	Word	marking	if	0.74	0.7312775330396476	2.562964187000034	0.5742090520016063	0	0	0
329.502385305	3.0	Word	encoding	it	0.45	0.44713656387665196	1.843005238999467	0.4648207480004203	0	0	0
333.510750366	3.0	Word	marking	it	0.45	0.44713656387665196	1.843005238999467	0.4648207480004203	0	0	0
343.500964082	3.0	Word	encoding	of	0.21	0.1960352422907489	2.3459587109991844	0.4236200560008001	0	0	0
347.510732591	3.0	Word	marking	of	0.21	0.1960352422907489	2.3459587109991844	0.4236200560008001	0	0	0
354.001991499	3.0	Word	encoding	my	0.36	0.0	NaN	0.5549633739992714	0	0	0
357.011214129	3.0	Word	marking	my	0.36	0.0	NaN	0.5549633739992714	1	0	0
365.502005698	3.0	Word	encoding	be	0.98	0.9889867841409692	2.578620876000059	0.45132965100128786	0	0	0
370.011489362	3.0	Word	marking	be	0.98	0.9889867841409692	2.578620876000059	0.45132965100128786	0	0	0
379.502020508	3.0	Word	encoding	or	0.65	0.6387665198237885	2.195649540000886	0.5286420690008526	0	0	0
386.511850988	3.0	Word	marking	or	0.65	0.6387665198237885	2.195649540000886	0.5286420690008526	0	0	0
395.501037196	3.0	Word	encoding	we	0.28	0.2753303964757709	2.496030125999823	0.5043442269998195	0	0	0
399.012132777	3.0	Word	marking	we	0.28	0.2753303964757709	2.496030125999823	0.5043442269998195	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
412.501399663	3.0	Pos	encoding	60	0.6	0.5991189427312775	2.275896733000991	0.6251717009999993	0	0	0
416.512732426	3.0	Pos	marking	60	0.6	0.5991189427312775	2.275896733000991	0.6251717009999993	0	0	0
424.002473359	3.0	Pos	encoding	57	0.57	0.579295154185022	2.8292763420013216	0.43526768800074933	0	0	0
427.513060011	3.0	Pos	marking	57	0.57	0.579295154185022	2.8292763420013216	0.43526768800074933	0	0	0
434.501097414	3.0	Pos	encoding	7	0.07	0.0	NaN	0.42260629600059474	0	0	0
437.513322764	3.0	Pos	marking	7	0.07	0.0	NaN	0.42260629600059474	1	0	0
445.000906571	3.0	Pos	encoding	85	0.85	0.8700440528634361	2.6763598560009996	0.6473906060000445	0	0	0
449.513559167	3.0	Pos	marking	85	0.85	0.8700440528634361	2.6763598560009996	0.6473906060000445	0	0	0
459.001194778	3.0	Pos	encoding	28	0.28	0.0	NaN	0.3667989519999537	0	0	0
464.013918338	3.0	Pos	marking	28	0.28	0.0	NaN	0.3667989519999537	1	0	0
470.501716157	3.0	Pos	encoding	21	0.21	0.2092511013215859	2.725409676999334	0.3324154740002996	0	0	0
474.014454126	3.0	Pos	marking	21	0.21	0.2092511013215859	2.725409676999334	0.3324154740002996	0	0	0
481.001795782	3.0	Pos	encoding	98	0.98	0.0	NaN	0.3354268299990508	0	0	0
487.014770996	3.0	Pos	marking	98	0.98	0.0	NaN	0.3354268299990508	1	0	0
494.001981086	3.0	Pos	encoding	11	0.11	0.12334801762114538	2.8952681139999186	0.5090025879999303	0	0	0
499.514953822	3.0	Pos	marking	11	0.11	0.12334801762114538	2.8952681139999186	0.5090025879999303	0	0	0
505.501737927	3.0	Pos	encoding	65	0.65	0.6453744493392071	2.142723005999869	0.47289305300000706	0	0	0
509.515242796	3.0	Pos	marking	65	0.65	0.6453744493392071	2.142723005999869	0.47289305300000706	0	0	0
517.50288609	3.0	Pos	encoding	77	0.77	0.737885462555066	2.5422986470002797	0.4044295019994024	0	0	0
524.01574998	3.0	Pos	marking	77	0.77	0.737885462555066	2.5422986470002797	0.4044295019994024	0	0	0
530.00121642	3.0	Pos	encoding	90	0.9	0.0	NaN	0.49603045000003476	0	0	0
533.516002536	3.0	Pos	marking	90	0.9	0.0	NaN	0.49603045000003476	1	0	0
540.001989363	3.0	Pos	encoding	45	0.45	0.44052863436123346	2.7591374420007924	0.5158651790006843	0	0	0
544.516302932	3.0	Pos	marking	45	0.45	0.44052863436123346	2.7591374420007924	0.5158651790006843	0	0	0
553.501412332	3.0	Pos	encoding	36	0.36	0.32819383259911894	2.7923833779987035	0.430283738000071	0	0	0
557.516539084	3.0	Pos	marking	36	0.36	0.32819383259911894	2.7923833779987035	0.430283738000071	0	0	0
567.501455185	3.0	Pos	encoding	74	0.74	0.751101321585903	2.242462959999102	0.3294880449993798	0	0	0
572.00034568	3.0	Pos	marking	74	0.74	0.751101321585903	2.242462959999102	0.3294880449993798	0	0	0
578.501684603	3.0	Pos	encoding	3	0.03	0.037444933920704845	2.892481118999058	0.39320964899889077	0	0	0
581.500605825	3.0	Pos	marking	3	0.03	0.037444933920704845	2.892481118999058	0.39320964899889077	0	0	0
590.002349713	3.0	Pos	encoding	33	0.33	0.0	NaN	0.42289275499933865	0	1	0
597.001011604	3.0	Pos	marking	33	0.33	0.0	NaN	0.42289275499933865	0	1	0
