onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
16.002769754	3.0	Word	encoding	do	0.57	0.566079295154185	1.9623928910004906	0.41668243600179267	0	0	0
21.000847112	3.0	Word	marking	do	0.57	0.566079295154185	1.9623928910004906	0.41668243600179267	0	0	0
27.503115539	3.0	Word	encoding	he	0.85	0.8303964757709251	2.140865142000621	0.4165364110012888	0	0	0
32.001208357	3.0	Word	marking	he	0.85	0.8303964757709251	2.140865142000621	0.4165364110012888	0	0	0
39.502268357	3.0	Word	encoding	be	0.45	0.0	NaN	0.47599423400060914	0	0	0
43.50134305	3.0	Word	marking	be	0.45	0.0	NaN	0.47599423400060914	1	0	0
53.501998205	3.0	Word	encoding	of	0.21	0.0	NaN	0.609757879999961	0	0	0
59.50179676	3.0	Word	marking	of	0.21	0.0	NaN	0.609757879999961	1	0	0
66.503735266	3.0	Word	encoding	it	0.77	0.76431718061674	2.345586034000007	0.6543939339990175	0	0	0
69.502080484	3.0	Word	marking	it	0.77	0.76431718061674	2.345586034000007	0.6543939339990175	0	0	0
75.503121923	3.0	Word	encoding	ox	0.03	0.024229074889867842	2.3090822839985776	0.42582194799979334	0	0	0
78.502537427	3.0	Word	marking	ox	0.03	0.024229074889867842	2.3090822839985776	0.42582194799979334	0	0	0
86.502801204	3.0	Word	encoding	am	0.11	0.10352422907488987	2.2789818580004066	0.612772770000447	0	0	0
90.002558748	3.0	Word	marking	am	0.11	0.10352422907488987	2.2789818580004066	0.612772770000447	0	0	0
97.003022915	3.0	Word	encoding	by	0.98	0.0	NaN	0.6097920070005785	0	0	0
101.003026535	3.0	Word	marking	by	0.98	0.0	NaN	0.6097920070005785	1	0	0
110.001860422	3.0	Word	encoding	we	0.33	0.31497797356828194	1.9926058829987596	0.4980499349985621	0	0	0
113.50350124	3.0	Word	marking	we	0.33	0.31497797356828194	1.9926058829987596	0.4980499349985621	0	0	0
122.001995254	3.0	Word	encoding	my	0.07	0.07709251101321586	2.676097020999805	0.331881161999263	0	0	0
129.00390778	3.0	Word	marking	my	0.07	0.07709251101321586	2.676097020999805	0.331881161999263	0	0	0
135.501851186	3.0	Word	encoding	me	0.65	0.6321585903083701	1.9094125359988539	0.5256478789997345	0	0	0
141.004029755	3.0	Word	marking	me	0.65	0.6321585903083701	1.9094125359988539	0.5256478789997345	0	0	0
150.502119959	3.0	Word	encoding	so	0.6	0.5925110132158591	1.8594461180000508	0.4907102399993164	0	0	0
155.004362205	3.0	Word	marking	so	0.6	0.5925110132158591	1.8594461180000508	0.4907102399993164	0	0	0
161.502290068	3.0	Word	encoding	as	0.9	0.0	NaN	0.4556519309990108	0	0	0
166.00482007	3.0	Word	marking	as	0.9	0.0	NaN	0.4556519309990108	1	0	0
173.501065562	3.0	Word	encoding	is	0.28	0.28193832599118945	1.5957507499988424	0.44257541299884906	0	0	0
177.504999404	3.0	Word	marking	is	0.28	0.28193832599118945	1.5957507499988424	0.44257541299884906	0	0	0
185.001703706	3.0	Word	encoding	if	0.36	0.36123348017621143	2.3124576790014544	0.5434570810011792	0	0	0
