onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
15.501564648	3.0	Pos	encoding	28	0.28	0.16299559471365638	2.3115614079997613	0.4991615939998155	0	1	0
21.504921871	3.0	Pos	marking	28	0.28	0.16299559471365638	2.3115614079997613	0.4991615939998155	0	1	0
29.502176221	3.0	Pos	encoding	74	0.74	0.7444933920704846	2.2125876119998793	0.3914418439999281	0	0	0
33.005451551	3.0	Pos	marking	74	0.74	0.7444933920704846	2.2125876119998793	0.3914418439999281	0	0	0
39.002863601	3.0	Pos	encoding	98	0.98	1.0	1.409234720999848	0.5039938730001268	0	0	0
42.005852384	3.0	Pos	marking	98	0.98	1.0	1.409234720999848	0.5039938730001268	0	0	0
49.001308483	3.0	Pos	encoding	60	0.6	0.5925110132158591	1.9254913559998386	0.4242306279998047	0	0	0
52.539472259	3.0	Pos	marking	60	0.6	0.5925110132158591	1.9254913559998386	0.4242306279998047	0	0	0
59.500898701	3.0	Pos	encoding	11	0.11	0.07048458149779736	1.9752721499999097	0.3463381169999593	0	0	0
64.006390713	3.0	Pos	marking	11	0.11	0.07048458149779736	1.9752721499999097	0.3463381169999593	0	0	0
72.502432564	3.0	Pos	encoding	90	0.9	0.0	NaN	0.4054951930002062	0	1	0
81.573347655	3.0	Pos	marking	90	0.9	0.0	NaN	0.4054951930002062	0	1	1
86.002770083	3.0	Pos	encoding	85	0.85	0.8568281938325991	2.2456486289997883	0.4901459119996616	0	0	0
90.007038222	3.0	Pos	marking	85	0.85	0.8568281938325991	2.2456486289997883	0.4901459119996616	0	0	0
97.501816541	3.0	Pos	encoding	57	0.57	0.5594713656387665	2.0423873669997192	0.4691934859997673	0	0	0
103.007546444	3.0	Pos	marking	57	0.57	0.5594713656387665	2.0423873669997192	0.4691934859997673	0	0	0
110.502538866	3.0	Pos	encoding	7	0.07	0.0	NaN	0.525975303999985	0	1	0
114.007803499	3.0	Pos	marking	7	0.07	0.0	NaN	0.525975303999985	0	1	0
123.50176962	3.0	Pos	encoding	3	0.03	0.0	NaN	0.3927525799999785	0	0	0
127.50815793	3.0	Pos	marking	3	0.03	0.0	NaN	0.3927525799999785	1	0	0
133.501679975	3.0	Pos	encoding	21	0.21	0.11674008810572688	2.3787256020000314	0.456425771999875	0	0	0
140.008428538	3.0	Pos	marking	21	0.21	0.11674008810572688	2.3787256020000314	0.456425771999875	0	0	0
146.50220343	3.0	Pos	encoding	45	0.45	0.40748898678414097	2.775892197000303	1.69721156300011	0	0	0
151.008827787	3.0	Pos	marking	45	0.45	0.40748898678414097	2.775892197000303	1.69721156300011	0	0	0
161.001909388	3.0	Pos	encoding	65	0.65	0.0	NaN	0.39826433400003225	0	0	0
