onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
19.0016555	3.0	Neg	encoding	-78	0.11	0.0	NaN	0.46582603699971514	0	0	0
24.001476219	3.0	Neg	marking	-78	0.11	0.0	NaN	0.46582603699971514	1	0	0
32.502765413	3.0	Neg	encoding	-44	0.28	0.0	NaN	0.43095224099852203	0	0	0
38.000388019	3.0	Neg	marking	-44	0.28	0.0	NaN	0.43095224099852203	1	0	0
46.0040476	3.0	Neg	encoding	14	0.57	0.6189427312775331	1.642687866000415	0.5077599640007975	0	0	0
53.050850289	3.0	Neg	marking	14	0.57	0.6189427312775331	1.642687866000415	0.5077599640007975	0	0	0
60.001619097	3.0	Neg	encoding	-86	0.07	0.11013215859030837	1.9936038050000207	0.5321648179997283	0	0	0
63.505109938	3.0	Neg	marking	-86	0.07	0.11013215859030837	1.9936038050000207	0.5321648179997283	0	0	0
70.504565528	3.0	Neg	encoding	30	0.65	0.711453744493392	2.4189766159997816	0.5965541000005032	0	0	0
73.522234637	3.0	Neg	marking	30	0.65	0.711453744493392	2.4189766159997816	0.5965541000005032	0	0	0
81.003688415	3.0	Neg	encoding	80	0.9	0.8832599118942731	1.939363252999101	0.36212100199918495	0	0	0
85.505816304	3.0	Neg	marking	80	0.9	0.8832599118942731	1.939363252999101	0.36212100199918495	0	0	0
94.502026893	3.0	Neg	encoding	-58	0.21	0.2488986784140969	1.8255040620006184	0.38746326100044826	0	0	0
99.00211426	3.0	Neg	marking	-58	0.21	0.2488986784140969	1.8255040620006184	0.38746326100044826	0	0	0
105.505046195	3.0	Neg	encoding	-28	0.36	0.32819383259911894	2.10951286099953	0.9388805050002702	0	0	0
108.502124132	3.0	Neg	marking	-28	0.36	0.32819383259911894	2.10951286099953	0.9388805050002702	0	0	0
116.002407894	3.0	Neg	encoding	54	0.77	0.0	NaN	0.4275933429998986	0	0	0
119.502421139	3.0	Neg	marking	54	0.77	0.0	NaN	0.4275933429998986	1	0	0
126.502155056	3.0	Neg	encoding	48	0.74	0.751101321585903	2.303709774998424	0.426656733998243	0	0	0
133.029588018	3.0	Neg	marking	48	0.74	0.751101321585903	2.303709774998424	0.426656733998243	0	0	0
140.505049242	3.0	Neg	encoding	20	0.6	0.6321585903083701	2.5746809060001397	0.5140697440001532	0	0	0
144.513245537	3.0	Neg	marking	20	0.6	0.6321585903083701	2.5746809060001397	0.5140697440001532	0	0	0
154.003019334	3.0	Neg	encoding	-94	0.03	0.0	NaN	0.5951643829994282	0	0	0
158.003544867	3.0	Neg	marking	-94	0.03	0.0	NaN	0.5951643829994282	1	0	0
164.004426019	3.0	Neg	encoding	70	0.85	0.8700440528634361	2.7605422289998387	0.4700251560007018	0	0	0
168.003632078	3.0	Neg	marking	70	0.85	0.8700440528634361	2.7605422289998387	0.4700251560007018	0	0	0
174.504485689	3.0	Neg	encoding	-34	0.33	0.33480176211453744	2.1744613669998216	0.460048316999746	0	0	0
180.50425849	3.0	Neg	marking	-34	0.33	0.33480176211453744	2.1744613669998216	0.460048316999746	0	0	0
186.503978411	3.0	Neg	encoding	-10	0.45	0.41409691629955947	1.7763723799998843	0.47356081799989624	0	0	0
190.004265214	3.0	Neg	marking	-10	0.45	0.41409691629955947	1.7763723799998843	0.47356081799989624	0	0	0
196.501806552	3.0	Neg	encoding	96	0.98	0.9625550660792952	2.0576466860002256	0.4774504770011845	0	0	0
201.004589654	3.0	Neg	marking	96	0.98	0.9625550660792952	2.0576466860002256	0.4774504770011845	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
214.501953244	3.0	Word	encoding	do	0.65	0.0	NaN	0.41971463699883316	0	0	0
218.005272533	3.0	Word	marking	do	0.65	0.0	NaN	0.41971463699883316	1	0	0
224.501790078	3.0	Word	encoding	of	0.36	0.36784140969163	1.843175242000143	0.42690141900129674	0	0	0
229.005359372	3.0	Word	marking	of	0.36	0.36784140969163	1.843175242000143	0.42690141900129674	0	0	0
235.001936602	3.0	Word	encoding	or	0.33	0.30837004405286345	1.6599460680008633	0.4288894799992704	0	0	0
239.50564792	3.0	Word	marking	or	0.33	0.30837004405286345	1.6599460680008633	0.4288894799992704	0	0	0
245.505880686	3.0	Word	encoding	by	0.9	0.9162995594713657	2.701947294001002	0.5092130440007168	0	0	0
249.014080454	3.0	Word	marking	by	0.9	0.9162995594713657	2.701947294001002	0.5092130440007168	0	0	0
257.003364768	3.0	Word	encoding	be	0.45	0.43392070484581496	1.723041089999242	0.5804945460004092	0	0	0
260.006235271	3.0	Word	marking	be	0.45	0.43392070484581496	1.723041089999242	0.5804945460004092	0	0	0
267.004269668	3.0	Word	encoding	he	0.28	0.0	NaN	0.39782561699939833	0	0	0
271.506541861	3.0	Word	marking	he	0.28	0.0	NaN	0.39782561699939833	1	0	0
281.501681388	3.0	Word	encoding	me	0.74	0.0	NaN	0.4388397040002019	0	0	0
285.507027032	3.0	Word	marking	me	0.74	0.0	NaN	0.4388397040002019	1	0	0
292.003809604	3.0	Word	encoding	my	0.03	0.037444933920704845	2.2415619479997986	0.37331900999924983	0	0	0
297.509852134	3.0	Word	marking	my	0.03	0.037444933920704845	2.2415619479997986	0.37331900999924983	0	0	0
306.505608336	3.0	Word	encoding	so	0.11	0.1299559471365639	2.67715330899955	0.46139363899965247	0	0	0
309.501201246	3.0	Word	marking	so	0.11	0.1299559471365639	2.67715330899955	0.46139363899965247	0	0	0
319.00425834	3.0	Word	encoding	ox	0.07	0.07048458149779736	2.304811158999655	0.400731599998835	0	0	0
323.008020198	3.0	Word	marking	ox	0.07	0.07048458149779736	2.304811158999655	0.400731599998835	0	0	0
330.00367232	3.0	Word	encoding	if	0.77	0.0	NaN	0.4096813600008318	0	0	0
337.014464426	3.0	Word	marking	if	0.77	0.0	NaN	0.4096813600008318	1	0	0
344.00493371	3.0	Word	encoding	we	0.6	0.5991189427312775	1.6930186969984788	0.4569288559996494	0	0	0
348.031120295	3.0	Word	marking	we	0.6	0.5991189427312775	1.6930186969984788	0.4569288559996494	0	0	0
355.504142827	3.0	Word	encoding	is	0.98	0.9757709251101322	2.075695096000345	0.3426372600006289	0	0	0
359.017060125	3.0	Word	marking	is	0.98	0.9757709251101322	2.075695096000345	0.3426372600006289	0	0	0
365.501956136	3.0	Word	encoding	it	0.85	0.8436123348017621	2.7444089640011953	0.3380847130010807	0	0	0
371.509169623	3.0	Word	marking	it	0.85	0.8436123348017621	2.7444089640011953	0.3380847130010807	0	0	0
379.004663182	3.0	Word	encoding	as	0.21	0.2092511013215859	1.7427622510003857	0.38137084399932064	0	0	0
384.00950062	3.0	Word	marking	as	0.21	0.2092511013215859	1.7427622510003857	0.38137084399932064	0	0	0
392.503615026	3.0	Word	encoding	am	0.57	0.566079295154185	1.6427117319999525	0.41290606899929116	0	0	0
399.031066253	3.0	Word	marking	am	0.57	0.566079295154185	1.6427117319999525	0.41290606899929116	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
414.003999278	3.0	Pos	encoding	90	0.9	0.8634361233480177	2.598044131000279	0.44543208700088144	0	0	0
417.510486916	3.0	Pos	marking	90	0.9	0.8634361233480177	2.598044131000279	0.44543208700088144	0	0	0
427.504744565	3.0	Pos	encoding	11	0.11	0.12334801762114538	2.240009592000206	0.4489303469999868	0	0	0
430.514798176	3.0	Pos	marking	11	0.11	0.12334801762114538	2.240009592000206	0.4489303469999868	0	0	0
438.004085029	3.0	Pos	encoding	36	0.36	0.30176211453744495	2.409907954999653	0.4065025609997974	0	0	0
442.511146303	3.0	Pos	marking	36	0.36	0.30176211453744495	2.409907954999653	0.4065025609997974	0	0	0
452.002396648	3.0	Pos	encoding	65	0.65	0.0	NaN	0.45756112999879406	0	0	0
455.511475675	3.0	Pos	marking	65	0.65	0.0	NaN	0.45756112999879406	1	0	0
462.004920127	3.0	Pos	encoding	74	0.74	0.7444933920704846	2.5144750039999053	0.3695549820004089	0	0	0
468.011841228	3.0	Pos	marking	74	0.74	0.7444933920704846	2.5144750039999053	0.3695549820004089	0	0	0
474.004491872	3.0	Pos	encoding	60	0.6	0.0	NaN	0.8624370130000898	0	0	0
478.512135383	3.0	Pos	marking	60	0.6	0.0	NaN	0.8624370130000898	1	0	0
485.004797533	3.0	Pos	encoding	33	0.33	0.0	NaN	0.349692108000454	0	0	0
491.51479219	3.0	Pos	marking	33	0.33	0.0	NaN	0.349692108000454	1	0	0
498.004384415	3.0	Pos	encoding	98	0.98	0.9757709251101322	2.3593372990017087	0.5341760430001159	0	0	0
503.012778962	3.0	Pos	marking	98	0.98	0.9757709251101322	2.3593372990017087	0.5341760430001159	0	0	0
511.503956019	3.0	Pos	encoding	77	0.77	0.7444933920704846	2.5756063099997846	0.8030513880003127	0	0	0
514.513290787	3.0	Pos	marking	77	0.77	0.7444933920704846	2.5756063099997846	0.8030513880003127	0	0	0
521.50302972	3.0	Pos	encoding	57	0.57	0.0	NaN	0.43663968599867076	0	0	0
528.523568441	3.0	Pos	marking	57	0.57	0.0	NaN	0.43663968599867076	1	0	0
535.502173832	3.0	Pos	encoding	3	0.03	0.10352422907488987	2.2725070120013697	0.4315643360005197	0	0	0
541.021650574	3.0	Pos	marking	3	0.03	0.10352422907488987	2.2725070120013697	0.4315643360005197	0	0	0
549.005836519	3.0	Pos	encoding	7	0.07	0.12334801762114538	2.518371460999333	0.5018772200000967	0	0	0
553.00543104	3.0	Pos	marking	7	0.07	0.12334801762114538	2.518371460999333	0.5018772200000967	0	0	0
560.003567651	3.0	Pos	encoding	45	0.45	0.44713656387665196	2.08230284199999	0.48607672700018156	0	0	0
564.005704599	3.0	Pos	marking	45	0.45	0.44713656387665196	2.08230284199999	0.48607672700018156	0	0	0
571.502554817	3.0	Pos	encoding	28	0.28	0.2753303964757709	2.8818608459987445	0.5597072069995193	0	0	0
575.008217344	3.0	Pos	marking	28	0.28	0.2753303964757709	2.8818608459987445	0.5597072069995193	0	0	0
582.505821155	3.0	Pos	encoding	85	0.85	0.8171806167400881	2.2911143729998003	0.4293411369999376	0	0	0
586.514892543	3.0	Pos	marking	85	0.85	0.8171806167400881	2.2911143729998003	0.4293411369999376	0	0	0
592.502851458	3.0	Pos	encoding	21	0.21	0.2422907488986784	1.7093811009999627	0.38607883599979687	0	0	0
597.015446436	3.0	Pos	marking	21	0.21	0.2422907488986784	1.7093811009999627	0.38607883599979687	0	0	0
