onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
16.501528912	3.0	Neg	encoding	14	0.57	0.5726872246696035	1.5095497359998262	0.42599412799972924	0	0	0
21.013347234	3.0	Neg	marking	14	0.57	0.5726872246696035	1.5095497359998262	0.42599412799972924	0	0	0
30.503101343	3.0	Neg	encoding	-44	0.28	0.29515418502202645	1.9423338450014853	0.40149422000104096	0	0	0
34.513734763	3.0	Neg	marking	-44	0.28	0.29515418502202645	1.9423338450014853	0.40149422000104096	0	0	0
43.002368257	3.0	Neg	encoding	-94	0.03	0.037444933920704845	2.2935421750007663	0.35265506699943217	0	0	0
49.080613887	3.0	Neg	marking	-94	0.03	0.037444933920704845	2.2935421750007663	0.35265506699943217	0	0	0
55.003275315	3.0	Neg	encoding	-78	0.11	0.1828193832599119	2.0605678920001083	0.536582618000466	0	0	0
58.014162605	3.0	Neg	marking	-78	0.11	0.1828193832599119	2.0605678920001083	0.536582618000466	0	0	0
64.001549683	3.0	Neg	encoding	-86	0.07	0.12334801762114538	2.678081439999005	0.5959932299992943	0	0	0
67.014345288	3.0	Neg	marking	-86	0.07	0.12334801762114538	2.678081439999005	0.5959932299992943	0	0	0
77.003072895	3.0	Neg	encoding	-28	0.36	0.0	NaN	0.3745363149992045	0	0	0
81.014867659	3.0	Neg	marking	-28	0.36	0.0	NaN	0.3745363149992045	1	0	0
88.00270159	3.0	Neg	encoding	80	0.9	0.8502202643171806	2.128519833999235	0.394347409999682	0	0	0
91.51523075	3.0	Neg	marking	80	0.9	0.8502202643171806	2.128519833999235	0.394347409999682	0	0	0
99.501232367	3.0	Neg	encoding	54	0.77	0.8105726872246696	2.5951902029992198	0.48845303900088766	0	0	0
103.015337591	3.0	Neg	marking	54	0.77	0.8105726872246696	2.5951902029992198	0.48845303900088766	0	0	0
110.003415161	3.0	Neg	encoding	-58	0.21	0.0	NaN	0.4151273019997461	0	0	0
115.515880766	3.0	Neg	marking	-58	0.21	0.0	NaN	0.4151273019997461	1	0	0
122.502774245	3.0	Neg	encoding	-10	0.45	0.41409691629955947	1.525760653999896	0.3651094329998159	0	0	0
127.516170989	3.0	Neg	marking	-10	0.45	0.41409691629955947	1.525760653999896	0.3651094329998159	0	0	0
136.501455063	3.0	Neg	encoding	96	0.98	0.0	NaN	0.42915511799947126	0	0	0
140.016329945	3.0	Neg	marking	96	0.98	0.0	NaN	0.42915511799947126	1	0	0
147.50131071	3.0	Neg	encoding	48	0.74	0.7577092511013216	2.0455710719998024	0.4418060190000688	0	0	0
151.500050409	3.0	Neg	marking	48	0.74	0.7577092511013216	2.0455710719998024	0.4418060190000688	0	0	0
158.003582209	3.0	Neg	encoding	-34	0.33	0.36123348017621143	2.775706641999932	0.4176891449988034	0	0	0
162.500490014	3.0	Neg	marking	-34	0.33	0.36123348017621143	2.775706641999932	0.4176891449988034	0	0	0
170.001697121	3.0	Neg	encoding	30	0.65	0.6718061674008811	1.7432137899995723	0.35782686499987904	0	0	0
177.000687034	3.0	Neg	marking	30	0.65	0.6718061674008811	1.7432137899995723	0.35782686499987904	0	0	0
183.502856887	3.0	Neg	encoding	70	0.85	0.0	NaN	0.3918942949985649	0	0	0
188.000995703	3.0	Neg	marking	70	0.85	0.0	NaN	0.3918942949985649	1	0	0
194.502573474	3.0	Neg	encoding	20	0.6	0.6585903083700441	1.9089351550010178	0.3865004380004393	0	0	0
201.001561442	3.0	Neg	marking	20	0.6	0.6585903083700441	1.9089351550010178	0.3865004380004393	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
214.002202136	3.0	Pos	encoding	57	0.57	0.6057268722466961	2.1921975549994386	0.38907364700025937	0	0	0
217.502022934	3.0	Pos	marking	57	0.57	0.6057268722466961	2.1921975549994386	0.38907364700025937	0	0	0
225.501689847	3.0	Pos	encoding	28	0.28	0.2026431718061674	2.3619589840000117	0.3902275420005026	0	0	0
232.002245906	3.0	Pos	marking	28	0.28	0.2026431718061674	2.3619589840000117	0.3902275420005026	0	0	0
241.501361755	3.0	Pos	encoding	7	0.07	0.09030837004405286	2.125807836999229	0.4085158929992758	0	0	0
248.502829935	3.0	Pos	marking	7	0.07	0.09030837004405286	2.125807836999229	0.4085158929992758	0	0	0
256.002716968	3.0	Pos	encoding	33	0.33	0.34801762114537443	1.8923533630004385	0.47706810100135044	0	0	0
260.503098276	3.0	Pos	marking	33	0.33	0.34801762114537443	1.8923533630004385	0.47706810100135044	0	0	0
270.503033226	3.0	Pos	encoding	3	0.03	0.0	NaN	0.42667089399947145	0	0	0
275.003510707	3.0	Pos	marking	3	0.03	0.0	NaN	0.42667089399947145	1	0	0
281.00339948	3.0	Pos	encoding	74	0.74	0.0	NaN	0.4500568720013689	0	0	0
286.003686741	3.0	Pos	marking	74	0.74	0.0	NaN	0.4500568720013689	1	0	0
294.502097011	3.0	Pos	encoding	65	0.65	0.6651982378854625	2.1591197779998765	0.5400674329994217	0	0	0
300.004306203	3.0	Pos	marking	65	0.65	0.6651982378854625	2.1591197779998765	0.5400674329994217	0	0	0
307.001659197	3.0	Pos	encoding	77	0.77	0.724669603524229	2.6092581560005783	0.4567258699989907	0	0	0
310.004528967	3.0	Pos	marking	77	0.77	0.724669603524229	2.6092581560005783	0.4567258699989907	0	0	0
316.502891387	3.0	Pos	encoding	11	0.11	0.09691629955947137	2.294611161998546	0.3766803339985927	0	0	0
320.504543008	3.0	Pos	marking	11	0.11	0.09691629955947137	2.294611161998546	0.3766803339985927	0	0	0
328.003919667	3.0	Pos	encoding	36	0.36	0.32158590308370044	1.895042101999934	0.3642987359999097	0	0	0
331.504934562	3.0	Pos	marking	36	0.36	0.32158590308370044	1.895042101999934	0.3642987359999097	0	0	0
338.001173332	3.0	Pos	encoding	60	0.6	0.0	NaN	0.3801974899997731	0	0	0
342.005213333	3.0	Pos	marking	60	0.6	0.0	NaN	0.3801974899997731	1	0	0
351.002327151	3.0	Pos	encoding	45	0.45	0.0	NaN	0.41232236699943314	0	0	0
355.005775315	3.0	Pos	marking	45	0.45	0.0	NaN	0.41232236699943314	1	0	0
362.502812757	3.0	Pos	encoding	90	0.9	0.9427312775330396	2.8123017979996803	0.36133865699957823	0	0	0
367.005837499	3.0	Pos	marking	90	0.9	0.9427312775330396	2.8123017979996803	0.36133865699957823	0	0	0
374.001321053	3.0	Pos	encoding	85	0.85	0.8237885462555066	2.1926497710010153	0.3625835780003399	0	0	0
377.506389051	3.0	Pos	marking	85	0.85	0.8237885462555066	2.1926497710010153	0.3625835780003399	0	0	0
384.002405833	3.0	Pos	encoding	98	0.98	0.9889867841409692	2.1288569459993596	0.3351587289998861	0	0	0
390.006456214	3.0	Pos	marking	98	0.98	0.9889867841409692	2.1288569459993596	0.3351587289998861	0	0	0
396.001335601	3.0	Pos	encoding	21	0.21	0.2488986784140969	2.4290843620001397	0.5044836739998573	0	0	0
399.006775976	3.0	Pos	marking	21	0.21	0.2488986784140969	2.4290843620001397	0.5044836739998573	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
413.502511563	3.0	Word	encoding	so	0.85	0.8568281938325991	1.9284645139996428	0.3706845010001416	0	0	0
418.007341963	3.0	Word	marking	so	0.85	0.8568281938325991	1.9284645139996428	0.3706845010001416	0	0	0
426.002051062	3.0	Word	encoding	or	0.6	0.6057268722466961	1.5454764000005525	0.3363342979992012	0	0	0
429.007493652	3.0	Word	marking	or	0.6	0.6057268722466961	1.5454764000005525	0.3363342979992012	0	0	0
436.002012845	3.0	Word	encoding	if	0.65	0.0	NaN	0.3593229509988305	0	0	0
442.508116275	3.0	Word	marking	if	0.65	0.0	NaN	0.3593229509988305	1	0	0
452.00123627	3.0	Word	encoding	by	0.36	0.36784140969163	1.9257265790001838	0.5038734019999538	0	0	0
455.508520226	3.0	Word	marking	by	0.36	0.36784140969163	1.9257265790001838	0.5038734019999538	0	0	0
462.003428337	3.0	Word	encoding	is	0.77	0.0	NaN	0.39073132799967425	0	0	0
465.008720255	3.0	Word	marking	is	0.77	0.0	NaN	0.39073132799967425	1	0	0
472.001588896	3.0	Word	encoding	as	0.9	0.9030837004405287	2.0427066829997784	0.4133107990001008	0	0	0
476.009085911	3.0	Word	marking	as	0.9	0.9030837004405287	2.0427066829997784	0.4133107990001008	0	0	0
485.001690428	3.0	Word	encoding	we	0.33	0.32819383259911894	1.7459074500002316	0.5367266049997852	0	0	0
488.542611484	3.0	Word	marking	we	0.33	0.32819383259911894	1.7459074500002316	0.5367266049997852	0	0	0
