onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
155.00159545	3.0	Pos	encoding	60	0.6	0.6255506607929515	2.253501694998704	0.4111864089991286	0	0	0
158.005334024	3.0	Pos	marking	60	0.6	0.6255506607929515	2.253501694998704	0.4111864089991286	0	0	0
165.001878346	3.0	Pos	encoding	33	0.33	0.32158590308370044	2.0294988969999395	0.3177091979996476	0	0	0
170.505455973	3.0	Pos	marking	33	0.33	0.32158590308370044	2.0294988969999395	0.3177091979996476	0	0	0
180.001396865	3.0	Pos	encoding	3	0.03	0.0	2.392601386000024	0.32808978899993235	0	0	0
186.506107845	3.0	Pos	marking	3	0.03	0.0	2.392601386000024	0.32808978899993235	0	0	0
196.501931189	3.0	Pos	encoding	11	0.11	0.1299559471365639	1.9957086329995946	0.3418621410000924	0	0	0
201.006358449	3.0	Pos	marking	11	0.11	0.1299559471365639	1.9957086329995946	0.3418621410000924	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
214.002187242	3.0	Word	encoding	me	0.6	0.5859030837004405	1.3963489620000473	0.3847770819993457	0	0	0
218.506866056	3.0	Word	marking	me	0.6	0.5859030837004405	1.3963489620000473	0.3847770819993457	0	0	0
225.002197008	3.0	Word	encoding	my	0.28	0.0	NaN	0.3598653149983875	0	0	0
231.507185091	3.0	Word	marking	my	0.28	0.0	NaN	0.3598653149983875	1	0	0
238.002175524	3.0	Word	encoding	so	0.74	0.724669603524229	1.7764755029984372	0.5110497909990954	0	0	0
243.007681254	3.0	Word	marking	so	0.74	0.724669603524229	1.7764755029984372	0.5110497909990954	0	0	0
249.002200367	3.0	Word	encoding	do	0.57	0.566079295154185	1.3426900539998314	0.43835749099889654	0	0	0
253.507963297	3.0	Word	marking	do	0.57	0.566079295154185	1.3426900539998314	0.43835749099889654	0	0	0
261.003201569	3.0	Word	encoding	am	0.21	0.2092511013215859	1.8290078789996187	0.43289166300019133	0	0	0
264.508121348	3.0	Word	marking	am	0.21	0.2092511013215859	1.8290078789996187	0.43289166300019133	0	0	0
271.501187658	3.0	Word	encoding	as	0.11	0.11674008810572688	1.7125843079993501	0.3390694669997174	0	0	0
278.508452941	3.0	Word	marking	as	0.11	0.11674008810572688	1.7125843079993501	0.3390694669997174	0	0	0
288.001721109	3.0	Word	encoding	we	0.33	0.0	NaN	0.5325437129995407	0	0	0
292.009071151	3.0	Word	marking	we	0.33	0.0	NaN	0.5325437129995407	1	0	0
299.501438436	3.0	Word	encoding	be	0.85	0.8436123348017621	2.3125126529994304	0.7299119760009489	0	0	0
303.509152686	3.0	Word	marking	be	0.85	0.8436123348017621	2.3125126529994304	0.7299119760009489	0	0	0
311.002141509	3.0	Word	encoding	it	0.98	0.0	NaN	0.3846512280015304	0	0	0
315.009648388	3.0	Word	marking	it	0.98	0.0	NaN	0.3846512280015304	1	0	0
321.002643232	3.0	Word	encoding	if	0.9	0.9162995594713657	2.4460106839997025	0.5524289419990964	0	0	0
324.009674641	3.0	Word	marking	if	0.9	0.9162995594713657	2.4460106839997025	0.5524289419990964	0	0	0
333.002223571	3.0	Word	encoding	of	0.77	0.7775330396475771	1.5761674139994284	0.36033056099950045	0	0	0
336.51011924	3.0	Word	marking	of	0.77	0.7775330396475771	1.5761674139994284	0.36033056099950045	0	0	0
346.501154754	3.0	Word	encoding	ox	0.07	0.0	NaN	0.3279400880001049	0	0	0
352.01058098	3.0	Word	marking	ox	0.07	0.0	NaN	0.3279400880001049	1	0	0
359.001853574	3.0	Word	encoding	he	0.65	0.6255506607929515	1.5461190820005868	0.3435239999998885	0	0	0
363.510755854	3.0	Word	marking	he	0.65	0.6255506607929515	1.5461190820005868	0.3435239999998885	0	0	0
372.002304878	3.0	Word	encoding	by	0.36	0.34140969162995594	1.3760666490015865	0.46019646100103273	0	0	0
375.011254251	3.0	Word	marking	by	0.36	0.34140969162995594	1.3760666490015865	0.46019646100103273	0	0	0
383.001728017	3.0	Word	encoding	is	0.45	0.45374449339207046	1.2619404300003225	0.3446342290008033	0	0	0
389.011501049	3.0	Word	marking	is	0.45	0.45374449339207046	1.2619404300003225	0.3446342290008033	0	0	0
395.502496497	3.0	Word	encoding	or	0.03	0.024229074889867842	1.8619305200008966	0.3570350630016037	0	0	0
399.011770501	3.0	Word	marking	or	0.03	0.024229074889867842	1.8619305200008966	0.3570350630016037	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
412.00145341	3.0	Neg	encoding	-10	0.45	0.394273127753304	1.5428687390012783	0.3028189899996505	0	0	0
417.012380491	3.0	Neg	marking	-10	0.45	0.394273127753304	1.5428687390012783	0.3028189899996505	0	0	0
424.001325191	3.0	Neg	encoding	30	0.65	0.0	NaN	0.39146020999942266	0	0	0
427.012702944	3.0	Neg	marking	30	0.65	0.0	NaN	0.39146020999942266	1	0	0
433.503177151	3.0	Neg	encoding	-86	0.07	0.14317180616740088	2.2090564870013623	0.37406702900079836	0	0	0
437.51296514	3.0	Neg	marking	-86	0.07	0.14317180616740088	2.2090564870013623	0.37406702900079836	0	0	0
444.002850806	3.0	Neg	encoding	-34	0.33	0.32158590308370044	1.680304569999862	0.3362847670014162	0	0	0
447.512818675	3.0	Neg	marking	-34	0.33	0.32158590308370044	1.680304569999862	0.3362847670014162	0	0	0
455.00239601	3.0	Neg	encoding	48	0.74	0.0	NaN	0.3657407669998065	0	0	0
462.013477279	3.0	Neg	marking	48	0.74	0.0	NaN	0.3657407669998065	1	0	0
469.502666698	3.0	Neg	encoding	14	0.57	0.0	NaN	0.4088907969999127	0	0	0
473.513649785	3.0	Neg	marking	14	0.57	0.0	NaN	0.4088907969999127	1	0	0
480.501977853	3.0	Neg	encoding	80	0.9	0.8237885462555066	2.6621023549996607	0.38755716599916923	0	0	0
485.013989894	3.0	Neg	marking	80	0.9	0.8237885462555066	2.6621023549996607	0.38755716599916923	0	0	0
493.002130678	3.0	Neg	encoding	-94	0.03	0.0	NaN	0.4399777750004432	0	0	0
496.01440762	3.0	Neg	marking	-94	0.03	0.0	NaN	0.4399777750004432	1	0	0
506.001646144	3.0	Neg	encoding	-44	0.28	0.2621145374449339	2.142212938000739	0.32514664600057586	0	0	0
510.514929429	3.0	Neg	marking	-44	0.28	0.2621145374449339	2.142212938000739	0.32514664600057586	0	0	0
516.503525561	3.0	Neg	encoding	96	0.98	0.9625550660792952	2.2120672689998173	0.30365303000144195	0	0	0
523.015086072	3.0	Neg	marking	96	0.98	0.9625550660792952	2.2120672689998173	0.30365303000144195	0	0	0
532.00182225	3.0	Neg	encoding	70	0.85	0.6784140969162996	1.9795298919998459	0.3498922319995472	0	1	0
537.515519705	3.0	Neg	marking	70	0.85	0.6784140969162996	1.9795298919998459	0.3498922319995472	0	1	0
545.002332213	3.0	Neg	encoding	54	0.77	0.751101321585903	2.229119346000516	0.4205795500001841	0	0	0
548.515753816	3.0	Neg	marking	54	0.77	0.751101321585903	2.229119346000516	0.4205795500001841	0	0	0
555.003105543	3.0	Neg	encoding	-78	0.11	0.1960352422907489	2.3948761640003795	0.38839159500093956	0	0	0
558.515961858	3.0	Neg	marking	-78	0.11	0.1960352422907489	2.3948761640003795	0.38839159500093956	0	0	0
567.002388932	3.0	Neg	encoding	20	0.6	0.6718061674008811	1.7243409660004545	0.3479775060004613	0	0	0
571.516581942	3.0	Neg	marking	20	0.6	0.6718061674008811	1.7243409660004545	0.3479775060004613	0	0	0
577.501381487	3.0	Neg	encoding	-28	0.36	0.34140969162995594	1.944758465000632	0.3497991860003822	0	0	0
583.500132808	3.0	Neg	marking	-28	0.36	0.34140969162995594	1.944758465000632	0.3497991860003822	0	0	0
593.001163612	3.0	Neg	encoding	-58	0.21	0.2488986784140969	2.3105414530000417	0.4402572359995247	0	0	0
597.000427309	3.0	Neg	marking	-58	0.21	0.2488986784140969	2.3105414530000417	0.4402572359995247	0	0	0
