onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
15.502481835	3.0	Word	encoding	or	0.85	0.0	NaN	0.6523772569998982	0	1	0
21.002269905	3.0	Word	marking	or	0.85	0.0	NaN	0.6523772569998982	0	1	0
29.50124412	3.0	Word	encoding	we	0.33	0.0	NaN	0.5644074860001638	0	0	0
33.502419317	3.0	Word	marking	we	0.33	0.0	NaN	0.5644074860001638	1	0	0
40.001837738	3.0	Word	encoding	so	0.36	0.35462555066079293	1.99484399100038	0.6194912500004648	0	0	0
44.502683251	3.0	Word	marking	so	0.36	0.35462555066079293	1.99484399100038	0.6194912500004648	0	0	0
50.50189523	3.0	Word	encoding	by	0.07	0.0	NaN	0.5234194470003786	0	0	0
56.503044867	3.0	Word	marking	by	0.07	0.0	NaN	0.5234194470003786	1	0	0
65.501571801	3.0	Word	encoding	is	0.77	0.76431718061674	2.045430593999299	0.4426503659997252	0	0	0
69.003344182	3.0	Word	marking	is	0.77	0.76431718061674	2.045430593999299	0.4426503659997252	0	0	0
76.002310327	3.0	Word	encoding	my	0.74	0.7444933920704846	1.8784907429999294	0.4799877079994985	0	0	0
82.503691587	3.0	Word	marking	my	0.74	0.7444933920704846	1.8784907429999294	0.4799877079994985	0	0	0
92.502625122	3.0	Word	encoding	am	0.28	0.28193832599118945	1.9291547279999577	0.47398659200007387	0	0	0
99.504221637	3.0	Word	marking	am	0.28	0.28193832599118945	1.9291547279999577	0.47398659200007387	0	0	0
107.502275871	3.0	Word	encoding	do	0.9	0.9096916299559471	2.362973540999519	0.7971085589997529	0	0	0
112.504357902	3.0	Word	marking	do	0.9	0.9096916299559471	2.362973540999519	0.7971085589997529	0	0	0
118.500898288	3.0	Word	encoding	as	0.03	0.0	NaN	0.6203419079993182	0	0	0
122.004990008	3.0	Word	marking	as	0.03	0.0	NaN	0.6203419079993182	1	0	0
129.00244907	3.0	Word	encoding	be	0.57	0.566079295154185	1.5610445229995094	0.44289610000032553	0	0	0
133.504938612	3.0	Word	marking	be	0.57	0.566079295154185	1.5610445229995094	0.44289610000032553	0	0	0
141.000991548	3.0	Word	encoding	if	0.98	0.0	NaN	0.43693212299967854	0	1	0
145.005408859	3.0	Word	marking	if	0.98	0.0	NaN	0.43693212299967854	0	1	0
151.501339608	3.0	Word	encoding	me	0.6	0.5991189427312775	1.9790998530006618	0.6715695720004078	0	0	0
154.505638034	3.0	Word	marking	me	0.6	0.5991189427312775	1.9790998530006618	0.6715695720004078	0	0	0
162.000997831	3.0	Word	encoding	of	0.21	0.21585903083700442	2.294931131999874	0.604240576999473	0	0	0
165.006010498	3.0	Word	marking	of	0.21	0.21585903083700442	2.294931131999874	0.604240576999473	0	0	0
172.50237099	3.0	Word	encoding	ox	0.65	0.6519823788546255	2.0288035549992856	0.5986200839997764	0	0	0
177.006351997	3.0	Word	marking	ox	0.65	0.6519823788546255	2.0288035549992856	0.5986200839997764	0	0	0
186.50160722	3.0	Word	encoding	he	0.45	0.0	NaN	0.42941503200017905	0	0	0
190.006860612	3.0	Word	marking	he	0.45	0.0	NaN	0.42941503200017905	1	0	0
197.001870182	3.0	Word	encoding	it	0.11	0.10352422907488987	2.309315818999494	0.38819529400007013	0	0	0
201.007102659	3.0	Word	marking	it	0.11	0.10352422907488987	2.309315818999494	0.38819529400007013	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
213.502369965	3.0	Pos	encoding	28	0.28	0.0	NaN	0.4649340949999896	0	0	0
219.007287192	3.0	Pos	marking	28	0.28	0.0	NaN	0.4649340949999896	1	0	0
228.500888414	3.0	Pos	encoding	3	0.03	0.024229074889867842	2.928708444000222	0.6006808729998738	0	0	0
232.507772326	3.0	Pos	marking	3	0.03	0.024229074889867842	2.928708444000222	0.6006808729998738	0	0	0
238.502710198	3.0	Pos	encoding	45	0.45	0.460352422907489	2.612889940999594	1.2882232960000692	0	0	0
242.007930777	3.0	Pos	marking	45	0.45	0.460352422907489	2.612889940999594	1.2882232960000692	0	0	0
250.000903453	3.0	Pos	encoding	98	0.98	0.9889867841409692	2.844386163999843	0.8979866519994175	0	0	0
256.008332247	3.0	Pos	marking	98	0.98	0.9889867841409692	2.844386163999843	0.8979866519994175	0	0	0
263.001826815	3.0	Pos	encoding	74	0.74	0.0	NaN	0.5447418749999997	0	0	0
266.008585537	3.0	Pos	marking	74	0.74	0.0	NaN	0.5447418749999997	1	0	0
273.501223221	3.0	Pos	encoding	65	0.65	0.0	NaN	0.5113091439998243	0	0	0
278.50905034	3.0	Pos	marking	65	0.65	0.0	NaN	0.5113091439998243	1	0	0
288.500902807	3.0	Pos	encoding	21	0.21	0.2422907488986784	2.3257980190001035	0.5213787580005373	0	0	0
292.509597068	3.0	Pos	marking	21	0.21	0.2422907488986784	2.3257980190001035	0.5213787580005373	0	0	0
299.501396295	3.0	Pos	encoding	57	0.57	0.0	NaN	0.9340549640000972	0	1	0
306.510042364	3.0	Pos	marking	57	0.57	0.0	NaN	0.9340549640000972	0	1	0
313.501685756	3.0	Pos	encoding	11	0.11	0.0	NaN	0.5677252839996072	0	0	0
320.010332696	3.0	Pos	marking	11	0.11	0.0	NaN	0.5677252839996072	1	0	0
