onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
15.501682077	3.0	Pos	encoding	98	0.98	1.0	2.2422857390010904	0.38257228700058477	0	0	0
20.511342742	3.0	Pos	marking	98	0.98	1.0	2.2422857390010904	0.38257228700058477	0	0	0
28.00200353	3.0	Pos	encoding	11	0.11	0.14977973568281938	2.0590196550001565	0.508219226001529	0	0	0
34.511902511	3.0	Pos	marking	11	0.11	0.14977973568281938	2.0590196550001565	0.508219226001529	0	0	0
43.500916489	3.0	Pos	encoding	65	0.65	0.6585903083700441	2.378663809999125	0.3716135899994697	0	0	0
48.012060597	3.0	Pos	marking	65	0.65	0.6585903083700441	2.378663809999125	0.3716135899994697	0	0	0
55.50234437	3.0	Pos	encoding	77	0.77	0.751101321585903	2.128624379998655	0.3919887309984915	0	0	0
61.512427623	3.0	Pos	marking	77	0.77	0.751101321585903	2.128624379998655	0.3919887309984915	0	0	0
71.002276412	3.0	Pos	encoding	60	0.6	0.0	NaN	0.3469113010014553	0	0	0
75.512748637	3.0	Pos	marking	60	0.6	0.0	NaN	0.3469113010014553	1	0	0
82.002114424	3.0	Pos	encoding	3	0.03	0.09030837004405286	2.2612322719996882	0.549997367999822	0	0	0
85.513081616	3.0	Pos	marking	3	0.03	0.09030837004405286	2.2612322719996882	0.549997367999822	0	0	0
93.502302423	3.0	Pos	encoding	45	0.45	0.42731277533039647	1.4946107489995484	0.5377022590000706	0	0	0
97.013231618	3.0	Pos	marking	45	0.45	0.42731277533039647	1.4946107489995484	0.5377022590000706	0	0	0
105.502092848	3.0	Pos	encoding	90	0.9	0.0	NaN	0.38103434600088804	0	0	0
109.513886636	3.0	Pos	marking	90	0.9	0.0	NaN	0.38103434600088804	1	0	0
116.50148162	3.0	Pos	encoding	33	0.33	0.0	NaN	0.46064194200152997	0	0	0
120.514074093	3.0	Pos	marking	33	0.33	0.0	NaN	0.46064194200152997	1	0	0
127.500972326	3.0	Pos	encoding	28	0.28	0.34140969162995594	1.9963488159992266	0.36902190199907636	0	0	0
133.014168744	3.0	Pos	marking	28	0.28	0.34140969162995594	1.9963488159992266	0.36902190199907636	0	0	0
140.50186904	3.0	Pos	encoding	36	0.36	0.34140969162995594	1.9264157730012812	0.4144085610005277	0	0	0
147.514753483	3.0	Pos	marking	36	0.36	0.34140969162995594	1.9264157730012812	0.4144085610005277	0	0	0
154.002250114	3.0	Pos	encoding	74	0.74	0.7907488986784141	2.062557929999457	0.6029822199998307	0	0	0
157.015017103	3.0	Pos	marking	74	0.74	0.7907488986784141	2.062557929999457	0.6029822199998307	0	0	0
163.000880386	3.0	Pos	encoding	21	0.21	0.0	NaN	0.6036969159995351	0	0	0
166.015329907	3.0	Pos	marking	21	0.21	0.0	NaN	0.6036969159995351	1	0	0
172.001994593	3.0	Pos	encoding	7	0.07	0.12334801762114538	2.4422831800002314	0.5531775529998413	0	0	0
176.015739336	3.0	Pos	marking	7	0.07	0.12334801762114538	2.4422831800002314	0.5531775529998413	0	0	0
186.001232651	3.0	Pos	encoding	85	0.85	0.724669603524229	2.492018808001376	0.9045402669999021	0	1	0
189.5161428	3.0	Pos	marking	85	0.85	0.724669603524229	2.492018808001376	0.9045402669999021	0	1	0
196.501311122	3.0	Pos	encoding	57	0.57	0.7180616740088106	1.978203187998588	0.5327299999989918	0	1	0
